:START_ID,:END_ID,relation,:TYPE
203276,500001,area_of,area_of
200759,500001,area_of,area_of
200726,500001,area_of,area_of
201129,500001,area_of,area_of
201453,500001,area_of,area_of
203181,500001,area_of,area_of
202370,500001,area_of,area_of
200645,500001,area_of,area_of
202853,500001,area_of,area_of
201535,500001,area_of,area_of
203408,500001,area_of,area_of
201477,500001,area_of,area_of
200897,500001,area_of,area_of
201518,500001,area_of,area_of
201363,500001,area_of,area_of
201771,500001,area_of,area_of
201537,500001,area_of,area_of
203170,500001,area_of,area_of
201431,500001,area_of,area_of
200457,500001,area_of,area_of
201569,500001,area_of,area_of
201130,500001,area_of,area_of
202609,500001,area_of,area_of
202361,500001,area_of,area_of
202449,500001,area_of,area_of
200674,500001,area_of,area_of
200191,500001,area_of,area_of
201125,500001,area_of,area_of
201502,500001,area_of,area_of
200152,500001,area_of,area_of
203186,500001,area_of,area_of
202221,500001,area_of,area_of
203300,500001,area_of,area_of
203335,500001,area_of,area_of
201972,500001,area_of,area_of
201220,500001,area_of,area_of
200854,500001,area_of,area_of
201781,500001,area_of,area_of
200787,500001,area_of,area_of
200609,500001,area_of,area_of
202128,500001,area_of,area_of
201527,500001,area_of,area_of
200532,500001,area_of,area_of
201074,500001,area_of,area_of
202474,500001,area_of,area_of
203471,500001,area_of,area_of
202164,500001,area_of,area_of
201688,500001,area_of,area_of
201598,500001,area_of,area_of
201574,500001,area_of,area_of
203394,500001,area_of,area_of
200740,500001,area_of,area_of
203084,500001,area_of,area_of
202123,500002,area_of,area_of
202413,500002,area_of,area_of
201415,500002,area_of,area_of
200294,500002,area_of,area_of
201529,500002,area_of,area_of
201302,500002,area_of,area_of
200992,500002,area_of,area_of
201426,500002,area_of,area_of
203218,500002,area_of,area_of
200070,500002,area_of,area_of
201664,500002,area_of,area_of
200240,500002,area_of,area_of
202544,500002,area_of,area_of
202036,500002,area_of,area_of
200998,500002,area_of,area_of
202117,500002,area_of,area_of
200936,500002,area_of,area_of
201538,500002,area_of,area_of
200693,500002,area_of,area_of
200408,500002,area_of,area_of
202237,500002,area_of,area_of
200797,500002,area_of,area_of
202652,500002,area_of,area_of
201063,500002,area_of,area_of
202288,500002,area_of,area_of
202201,500002,area_of,area_of
200100,500002,area_of,area_of
202226,500002,area_of,area_of
200770,500002,area_of,area_of
202313,500002,area_of,area_of
202509,500002,area_of,area_of
201727,500002,area_of,area_of
201008,500002,area_of,area_of
202438,500003,area_of,area_of
202717,500003,area_of,area_of
201333,500003,area_of,area_of
202499,500003,area_of,area_of
200863,500003,area_of,area_of
201346,500003,area_of,area_of
200826,500003,area_of,area_of
202433,500003,area_of,area_of
201562,500003,area_of,area_of
201965,500003,area_of,area_of
200790,500003,area_of,area_of
203116,500003,area_of,area_of
200804,500003,area_of,area_of
200707,500003,area_of,area_of
201526,500003,area_of,area_of
202251,500003,area_of,area_of
201099,500003,area_of,area_of
203225,500003,area_of,area_of
200274,500003,area_of,area_of
201914,500003,area_of,area_of
200737,500003,area_of,area_of
201616,500003,area_of,area_of
201641,500003,area_of,area_of
202001,500003,area_of,area_of
203163,500003,area_of,area_of
202234,500004,area_of,area_of
202821,500004,area_of,area_of
201552,500004,area_of,area_of
200821,500004,area_of,area_of
200051,500004,area_of,area_of
201837,500004,area_of,area_of
202074,500004,area_of,area_of
202541,500004,area_of,area_of
201072,500004,area_of,area_of
203207,500004,area_of,area_of
202540,500004,area_of,area_of
200976,500004,area_of,area_of
201425,500004,area_of,area_of
200057,500004,area_of,area_of
200919,500004,area_of,area_of
203365,500004,area_of,area_of
202947,500004,area_of,area_of
201800,500004,area_of,area_of
201753,500004,area_of,area_of
202012,500004,area_of,area_of
202075,500004,area_of,area_of
200208,500004,area_of,area_of
200929,500004,area_of,area_of
200441,500004,area_of,area_of
203386,500004,area_of,area_of
202516,500004,area_of,area_of
201019,500004,area_of,area_of
202400,500004,area_of,area_of
202162,500004,area_of,area_of
202491,500004,area_of,area_of
200264,500004,area_of,area_of
200349,500004,area_of,area_of
200125,500004,area_of,area_of
201239,500004,area_of,area_of
202637,500004,area_of,area_of
202317,500004,area_of,area_of
201141,500004,area_of,area_of
200526,500004,area_of,area_of
203502,500004,area_of,area_of
202346,500004,area_of,area_of
200281,500004,area_of,area_of
203320,500004,area_of,area_of
201615,500004,area_of,area_of
203029,500004,area_of,area_of
201986,500004,area_of,area_of
202379,500004,area_of,area_of
202583,500004,area_of,area_of
200075,500004,area_of,area_of
202602,500004,area_of,area_of
202858,500004,area_of,area_of
201203,500004,area_of,area_of
200734,500004,area_of,area_of
202589,500004,area_of,area_of
201271,500004,area_of,area_of
202758,500004,area_of,area_of
201114,500004,area_of,area_of
202007,500004,area_of,area_of
201954,500004,area_of,area_of
201089,500004,area_of,area_of
203165,500004,area_of,area_of
200362,500004,area_of,area_of
201303,500004,area_of,area_of
200810,500004,area_of,area_of
200923,500004,area_of,area_of
200167,500004,area_of,area_of
200773,500004,area_of,area_of
202212,500004,area_of,area_of
201998,500004,area_of,area_of
201798,500004,area_of,area_of
201877,500004,area_of,area_of
201476,500004,area_of,area_of
200731,500004,area_of,area_of
200618,500004,area_of,area_of
200871,500004,area_of,area_of
200833,500004,area_of,area_of
200997,500004,area_of,area_of
201560,500004,area_of,area_of
202775,500004,area_of,area_of
201447,500004,area_of,area_of
201189,500004,area_of,area_of
201336,500004,area_of,area_of
201439,500004,area_of,area_of
200316,500004,area_of,area_of
200746,500004,area_of,area_of
203397,500004,area_of,area_of
202844,500004,area_of,area_of
201043,500004,area_of,area_of
202249,500004,area_of,area_of
201913,500004,area_of,area_of
201199,500004,area_of,area_of
202826,500004,area_of,area_of
203346,500004,area_of,area_of
200961,500004,area_of,area_of
201247,500004,area_of,area_of
200508,500004,area_of,area_of
202677,500004,area_of,area_of
200764,500004,area_of,area_of
201496,500004,area_of,area_of
201365,500004,area_of,area_of
200887,500004,area_of,area_of
201540,500004,area_of,area_of
200805,500004,area_of,area_of
202330,500004,area_of,area_of
201797,500004,area_of,area_of
201775,500004,area_of,area_of
203472,500004,area_of,area_of
201455,500004,area_of,area_of
202997,500004,area_of,area_of
200303,500004,area_of,area_of
200063,500004,area_of,area_of
201061,500004,area_of,area_of
202244,500004,area_of,area_of
203078,500004,area_of,area_of
200866,500004,area_of,area_of
200504,500004,area_of,area_of
201746,500004,area_of,area_of
202811,500004,area_of,area_of
200757,500004,area_of,area_of
202887,500004,area_of,area_of
200163,500004,area_of,area_of
202579,500004,area_of,area_of
201369,500004,area_of,area_of
202738,500004,area_of,area_of
201173,500004,area_of,area_of
200566,500004,area_of,area_of
203243,500004,area_of,area_of
201939,500004,area_of,area_of
202459,500004,area_of,area_of
202422,500004,area_of,area_of
202737,500004,area_of,area_of
201577,500004,area_of,area_of
200335,500004,area_of,area_of
200952,500004,area_of,area_of
202328,500004,area_of,area_of
201515,500004,area_of,area_of
201301,500004,area_of,area_of
201226,500004,area_of,area_of
203341,500004,area_of,area_of
200772,500004,area_of,area_of
201766,500004,area_of,area_of
202790,500004,area_of,area_of
202802,500004,area_of,area_of
200065,500004,area_of,area_of
203390,500004,area_of,area_of
203153,500004,area_of,area_of
200276,500004,area_of,area_of
201632,500004,area_of,area_of
202024,500004,area_of,area_of
202607,500004,area_of,area_of
202084,500004,area_of,area_of
202881,500004,area_of,area_of
201633,500004,area_of,area_of
201790,500004,area_of,area_of
201091,500004,area_of,area_of
203352,500004,area_of,area_of
200995,500004,area_of,area_of
200886,500004,area_of,area_of
202735,500004,area_of,area_of
202780,500004,area_of,area_of
200630,500004,area_of,area_of
201532,500004,area_of,area_of
201999,500004,area_of,area_of
202118,500004,area_of,area_of
202546,500004,area_of,area_of
200979,500004,area_of,area_of
202698,500004,area_of,area_of
203247,500004,area_of,area_of
203400,500004,area_of,area_of
203274,500004,area_of,area_of
202749,500004,area_of,area_of
202168,500004,area_of,area_of
202701,500004,area_of,area_of
203182,500004,area_of,area_of
202274,500004,area_of,area_of
202639,500004,area_of,area_of
200719,500004,area_of,area_of
200667,500004,area_of,area_of
202114,500004,area_of,area_of
201233,500004,area_of,area_of
201088,500004,area_of,area_of
203213,500004,area_of,area_of
201669,500004,area_of,area_of
201071,500004,area_of,area_of
202187,500004,area_of,area_of
203016,500004,area_of,area_of
201530,500004,area_of,area_of
200131,500004,area_of,area_of
200862,500004,area_of,area_of
200578,500004,area_of,area_of
201109,500004,area_of,area_of
201824,500004,area_of,area_of
203136,500004,area_of,area_of
202772,500004,area_of,area_of
202504,500004,area_of,area_of
202010,500004,area_of,area_of
200363,500004,area_of,area_of
200398,500004,area_of,area_of
200558,500004,area_of,area_of
203220,500004,area_of,area_of
200845,500004,area_of,area_of
200189,500004,area_of,area_of
203103,500004,area_of,area_of
200865,500004,area_of,area_of
201812,500004,area_of,area_of
200217,500004,area_of,area_of
202712,500004,area_of,area_of
203302,500004,area_of,area_of
202240,500004,area_of,area_of
200524,500004,area_of,area_of
201361,500004,area_of,area_of
202062,500004,area_of,area_of
201558,500004,area_of,area_of
203240,500004,area_of,area_of
200754,500004,area_of,area_of
201334,500004,area_of,area_of
201634,500004,area_of,area_of
202316,500004,area_of,area_of
203487,500004,area_of,area_of
201809,500004,area_of,area_of
200748,500004,area_of,area_of
200201,500004,area_of,area_of
203241,500004,area_of,area_of
201731,500004,area_of,area_of
203120,500004,area_of,area_of
203491,500004,area_of,area_of
202521,500004,area_of,area_of
201858,500004,area_of,area_of
203137,500004,area_of,area_of
201908,500004,area_of,area_of
201498,500004,area_of,area_of
201053,500004,area_of,area_of
202785,500004,area_of,area_of
201064,500004,area_of,area_of
202690,500004,area_of,area_of
203278,500004,area_of,area_of
202266,500004,area_of,area_of
200261,500004,area_of,area_of
203058,500004,area_of,area_of
201087,500004,area_of,area_of
202026,500004,area_of,area_of
202371,500004,area_of,area_of
201116,500004,area_of,area_of
203256,500004,area_of,area_of
200857,500004,area_of,area_of
200295,500004,area_of,area_of
201956,500004,area_of,area_of
201785,500004,area_of,area_of
202767,500004,area_of,area_of
202406,500004,area_of,area_of
202181,500004,area_of,area_of
203061,500004,area_of,area_of
200392,500004,area_of,area_of
200766,500004,area_of,area_of
202106,500004,area_of,area_of
202053,500004,area_of,area_of
202421,500004,area_of,area_of
200603,500004,area_of,area_of
203229,500004,area_of,area_of
200341,500004,area_of,area_of
200898,500004,area_of,area_of
200599,500004,area_of,area_of
201741,500004,area_of,area_of
202719,500004,area_of,area_of
201090,500004,area_of,area_of
203444,500004,area_of,area_of
200198,500004,area_of,area_of
201405,500004,area_of,area_of
200087,500004,area_of,area_of
200145,500004,area_of,area_of
201328,500004,area_of,area_of
201084,500004,area_of,area_of
202455,500004,area_of,area_of
201391,500004,area_of,area_of
200102,500004,area_of,area_of
201230,500004,area_of,area_of
200675,500004,area_of,area_of
200495,500004,area_of,area_of
203387,500004,area_of,area_of
200330,500004,area_of,area_of
202771,500004,area_of,area_of
203113,500004,area_of,area_of
201963,500004,area_of,area_of
200597,500004,area_of,area_of
203488,500004,area_of,area_of
201841,500004,area_of,area_of
203496,500004,area_of,area_of
202936,500004,area_of,area_of
202976,500004,area_of,area_of
201745,500004,area_of,area_of
200656,500004,area_of,area_of
203333,500004,area_of,area_of
203391,500004,area_of,area_of
202800,500004,area_of,area_of
200039,500004,area_of,area_of
202506,500004,area_of,area_of
200749,500004,area_of,area_of
202373,500004,area_of,area_of
200340,500004,area_of,area_of
202973,500004,area_of,area_of
200539,500004,area_of,area_of
202703,500004,area_of,area_of
200381,500004,area_of,area_of
200402,500004,area_of,area_of
203525,500004,area_of,area_of
203130,500004,area_of,area_of
201730,500004,area_of,area_of
203267,500004,area_of,area_of
202709,500004,area_of,area_of
202179,500004,area_of,area_of
201845,500004,area_of,area_of
203382,500004,area_of,area_of
200220,500004,area_of,area_of
200429,500005,area_of,area_of
200885,500005,area_of,area_of
200353,500005,area_of,area_of
201327,500005,area_of,area_of
203195,500005,area_of,area_of
200426,500005,area_of,area_of
200778,500005,area_of,area_of
200403,500005,area_of,area_of
203071,500005,area_of,area_of
200535,500005,area_of,area_of
201549,500005,area_of,area_of
200105,500005,area_of,area_of
202970,500005,area_of,area_of
201681,500005,area_of,area_of
200934,500005,area_of,area_of
200101,500005,area_of,area_of
201364,500005,area_of,area_of
201197,500005,area_of,area_of
203232,500005,area_of,area_of
200396,500005,area_of,area_of
200170,500005,area_of,area_of
203143,500005,area_of,area_of
202069,500005,area_of,area_of
201012,500005,area_of,area_of
201758,500005,area_of,area_of
201481,500005,area_of,area_of
200542,500005,area_of,area_of
200975,500005,area_of,area_of
201585,500005,area_of,area_of
200521,500005,area_of,area_of
200724,500005,area_of,area_of
202748,500005,area_of,area_of
201149,500005,area_of,area_of
201216,500005,area_of,area_of
202959,500005,area_of,area_of
201343,500005,area_of,area_of
203205,500005,area_of,area_of
202614,500005,area_of,area_of
201700,500005,area_of,area_of
200902,500005,area_of,area_of
201805,500005,area_of,area_of
201835,500005,area_of,area_of
202631,500006,area_of,area_of
202425,500006,area_of,area_of
203409,500006,area_of,area_of
200594,500006,area_of,area_of
203161,500006,area_of,area_of
203357,500006,area_of,area_of
203187,500006,area_of,area_of
201997,500006,area_of,area_of
200625,500006,area_of,area_of
201645,500006,area_of,area_of
202861,500006,area_of,area_of
200579,500006,area_of,area_of
202848,500006,area_of,area_of
203075,500006,area_of,area_of
202375,500006,area_of,area_of
200967,500006,area_of,area_of
202718,500006,area_of,area_of
202196,500006,area_of,area_of
203339,500006,area_of,area_of
203366,500006,area_of,area_of
202382,500006,area_of,area_of
201680,500006,area_of,area_of
200168,500006,area_of,area_of
201218,500006,area_of,area_of
203308,500006,area_of,area_of
202755,500006,area_of,area_of
202233,500006,area_of,area_of
200326,500006,area_of,area_of
200364,500006,area_of,area_of
201863,500006,area_of,area_of
202835,500006,area_of,area_of
201720,500006,area_of,area_of
202282,500006,area_of,area_of
202945,500006,area_of,area_of
200701,500006,area_of,area_of
200782,500006,area_of,area_of
200022,500006,area_of,area_of
202938,500006,area_of,area_of
202254,500006,area_of,area_of
200689,500006,area_of,area_of
