:START_ID,:END_ID,relation,:TYPE
805803,800024,samefund_of,samefund_of
805618,800024,samefund_of,samefund_of
805619,800024,samefund_of,samefund_of
800617,800027,samefund_of,samefund_of
805877,800027,samefund_of,samefund_of
805892,800027,samefund_of,samefund_of
805168,800027,samefund_of,samefund_of
801586,800027,samefund_of,samefund_of
803678,800027,samefund_of,samefund_of
803677,800027,samefund_of,samefund_of
804051,800027,samefund_of,samefund_of
804050,800027,samefund_of,samefund_of
803750,800027,samefund_of,samefund_of
801265,800028,samefund_of,samefund_of
801266,800028,samefund_of,samefund_of
806929,800028,samefund_of,samefund_of
801483,800028,samefund_of,samefund_of
807702,800028,samefund_of,samefund_of
801263,800028,samefund_of,samefund_of
801264,800028,samefund_of,samefund_of
801232,800028,samefund_of,samefund_of
801233,800028,samefund_of,samefund_of
804857,800028,samefund_of,samefund_of
801265,800030,samefund_of,samefund_of
801266,800030,samefund_of,samefund_of
806929,800030,samefund_of,samefund_of
801483,800030,samefund_of,samefund_of
807702,800030,samefund_of,samefund_of
801263,800030,samefund_of,samefund_of
801264,800030,samefund_of,samefund_of
801232,800030,samefund_of,samefund_of
801233,800030,samefund_of,samefund_of
804857,800030,samefund_of,samefund_of
801265,800031,samefund_of,samefund_of
801266,800031,samefund_of,samefund_of
806929,800031,samefund_of,samefund_of
801483,800031,samefund_of,samefund_of
807702,800031,samefund_of,samefund_of
801263,800031,samefund_of,samefund_of
801264,800031,samefund_of,samefund_of
801232,800031,samefund_of,samefund_of
801233,800031,samefund_of,samefund_of
804857,800031,samefund_of,samefund_of
802891,800032,samefund_of,samefund_of
802864,800032,samefund_of,samefund_of
801848,800032,samefund_of,samefund_of
805386,800032,samefund_of,samefund_of
805179,800032,samefund_of,samefund_of
805618,800032,samefund_of,samefund_of
805619,800032,samefund_of,samefund_of
805803,800032,samefund_of,samefund_of
802891,800033,samefund_of,samefund_of
802864,800033,samefund_of,samefund_of
801848,800033,samefund_of,samefund_of
805386,800033,samefund_of,samefund_of
805179,800033,samefund_of,samefund_of
805618,800033,samefund_of,samefund_of
805619,800033,samefund_of,samefund_of
805803,800033,samefund_of,samefund_of
802891,800034,samefund_of,samefund_of
802864,800034,samefund_of,samefund_of
801848,800034,samefund_of,samefund_of
805386,800034,samefund_of,samefund_of
805179,800034,samefund_of,samefund_of
805618,800034,samefund_of,samefund_of
805619,800034,samefund_of,samefund_of
805803,800034,samefund_of,samefund_of
802891,800035,samefund_of,samefund_of
802864,800035,samefund_of,samefund_of
801848,800035,samefund_of,samefund_of
805386,800035,samefund_of,samefund_of
805179,800035,samefund_of,samefund_of
805618,800035,samefund_of,samefund_of
805619,800035,samefund_of,samefund_of
801265,800036,samefund_of,samefund_of
801266,800036,samefund_of,samefund_of
806929,800036,samefund_of,samefund_of
801483,800036,samefund_of,samefund_of
807702,800036,samefund_of,samefund_of
801263,800036,samefund_of,samefund_of
801264,800036,samefund_of,samefund_of
801232,800036,samefund_of,samefund_of
801233,800036,samefund_of,samefund_of
804857,800036,samefund_of,samefund_of
804376,800217,samefund_of,samefund_of
800037,800217,samefund_of,samefund_of
802891,800038,samefund_of,samefund_of
802864,800038,samefund_of,samefund_of
801848,800038,samefund_of,samefund_of
805386,800038,samefund_of,samefund_of
805179,800038,samefund_of,samefund_of
805618,800038,samefund_of,samefund_of
805619,800038,samefund_of,samefund_of
802891,800039,samefund_of,samefund_of
802864,800039,samefund_of,samefund_of
801848,800039,samefund_of,samefund_of
805386,800039,samefund_of,samefund_of
805179,800039,samefund_of,samefund_of
805618,800039,samefund_of,samefund_of
805619,800039,samefund_of,samefund_of
800617,800041,samefund_of,samefund_of
805877,800041,samefund_of,samefund_of
805892,800041,samefund_of,samefund_of
805168,800041,samefund_of,samefund_of
801586,800041,samefund_of,samefund_of
803678,800041,samefund_of,samefund_of
803677,800041,samefund_of,samefund_of
804051,800041,samefund_of,samefund_of
804050,800041,samefund_of,samefund_of
803750,800041,samefund_of,samefund_of
800617,800042,samefund_of,samefund_of
805877,800042,samefund_of,samefund_of
805892,800042,samefund_of,samefund_of
805168,800042,samefund_of,samefund_of
801586,800042,samefund_of,samefund_of
803678,800042,samefund_of,samefund_of
803677,800042,samefund_of,samefund_of
804051,800042,samefund_of,samefund_of
804050,800042,samefund_of,samefund_of
803750,800042,samefund_of,samefund_of
800617,800043,samefund_of,samefund_of
805877,800043,samefund_of,samefund_of
805892,800043,samefund_of,samefund_of
805168,800043,samefund_of,samefund_of
801586,800043,samefund_of,samefund_of
803678,800043,samefund_of,samefund_of
803677,800043,samefund_of,samefund_of
804051,800043,samefund_of,samefund_of
804050,800043,samefund_of,samefund_of
803750,800043,samefund_of,samefund_of
800617,800045,samefund_of,samefund_of
805877,800045,samefund_of,samefund_of
805892,800045,samefund_of,samefund_of
805168,800045,samefund_of,samefund_of
801586,800045,samefund_of,samefund_of
803678,800045,samefund_of,samefund_of
803677,800045,samefund_of,samefund_of
804051,800045,samefund_of,samefund_of
804050,800045,samefund_of,samefund_of
803750,800045,samefund_of,samefund_of
800617,800046,samefund_of,samefund_of
805877,800046,samefund_of,samefund_of
805892,800046,samefund_of,samefund_of
805168,800046,samefund_of,samefund_of
801586,800046,samefund_of,samefund_of
803678,800046,samefund_of,samefund_of
803677,800046,samefund_of,samefund_of
804051,800046,samefund_of,samefund_of
804050,800046,samefund_of,samefund_of
803750,800046,samefund_of,samefund_of
800617,800048,samefund_of,samefund_of
805877,800048,samefund_of,samefund_of
805892,800048,samefund_of,samefund_of
805168,800048,samefund_of,samefund_of
801586,800048,samefund_of,samefund_of
803678,800048,samefund_of,samefund_of
803677,800048,samefund_of,samefund_of
804051,800048,samefund_of,samefund_of
804050,800048,samefund_of,samefund_of
803750,800048,samefund_of,samefund_of
800617,800049,samefund_of,samefund_of
805877,800049,samefund_of,samefund_of
805892,800049,samefund_of,samefund_of
805168,800049,samefund_of,samefund_of
801586,800049,samefund_of,samefund_of
803678,800049,samefund_of,samefund_of
803677,800049,samefund_of,samefund_of
804051,800049,samefund_of,samefund_of
804050,800049,samefund_of,samefund_of
803750,800049,samefund_of,samefund_of
802891,800051,samefund_of,samefund_of
802864,800051,samefund_of,samefund_of
801848,800051,samefund_of,samefund_of
805386,800051,samefund_of,samefund_of
805179,800051,samefund_of,samefund_of
805803,800051,samefund_of,samefund_of
805618,800051,samefund_of,samefund_of
805619,800051,samefund_of,samefund_of
802891,800052,samefund_of,samefund_of
802864,800052,samefund_of,samefund_of
801848,800052,samefund_of,samefund_of
805386,800052,samefund_of,samefund_of
805179,800052,samefund_of,samefund_of
805803,800052,samefund_of,samefund_of
805618,800052,samefund_of,samefund_of
802891,800053,samefund_of,samefund_of
802864,800053,samefund_of,samefund_of
801848,800053,samefund_of,samefund_of
805386,800053,samefund_of,samefund_of
805179,800053,samefund_of,samefund_of
805619,800053,samefund_of,samefund_of
805803,800053,samefund_of,samefund_of
805618,800053,samefund_of,samefund_of
802891,800054,samefund_of,samefund_of
802864,800054,samefund_of,samefund_of
801848,800054,samefund_of,samefund_of
805386,800054,samefund_of,samefund_of
805179,800054,samefund_of,samefund_of
805618,800054,samefund_of,samefund_of
805619,800054,samefund_of,samefund_of
805022,800055,samefund_of,samefund_of
800060,800055,samefund_of,samefund_of
800059,800055,samefund_of,samefund_of
800617,800056,samefund_of,samefund_of
805877,800056,samefund_of,samefund_of
805892,800056,samefund_of,samefund_of
805168,800056,samefund_of,samefund_of
801586,800056,samefund_of,samefund_of
803678,800056,samefund_of,samefund_of
803677,800056,samefund_of,samefund_of
804051,800056,samefund_of,samefund_of
804050,800056,samefund_of,samefund_of
803750,800056,samefund_of,samefund_of
800617,800057,samefund_of,samefund_of
805877,800057,samefund_of,samefund_of
805892,800057,samefund_of,samefund_of
805168,800057,samefund_of,samefund_of
801586,800057,samefund_of,samefund_of
803678,800057,samefund_of,samefund_of
803677,800057,samefund_of,samefund_of
804051,800057,samefund_of,samefund_of
804050,800057,samefund_of,samefund_of
803750,800057,samefund_of,samefund_of
802891,800058,samefund_of,samefund_of
802864,800058,samefund_of,samefund_of
801848,800058,samefund_of,samefund_of
805386,800058,samefund_of,samefund_of
805179,800058,samefund_of,samefund_of
805618,800058,samefund_of,samefund_of
805619,800058,samefund_of,samefund_of
805803,800058,samefund_of,samefund_of
803521,800059,samefund_of,samefund_of
803522,800059,samefund_of,samefund_of
806011,800059,samefund_of,samefund_of
807139,800059,samefund_of,samefund_of
807005,800059,samefund_of,samefund_of
803327,800059,samefund_of,samefund_of
808091,800059,samefund_of,samefund_of
805006,800059,samefund_of,samefund_of
804511,800059,samefund_of,samefund_of
804512,800059,samefund_of,samefund_of
803521,800060,samefund_of,samefund_of
803522,800060,samefund_of,samefund_of
806011,800060,samefund_of,samefund_of
807139,800060,samefund_of,samefund_of
807005,800060,samefund_of,samefund_of
803327,800060,samefund_of,samefund_of
808091,800060,samefund_of,samefund_of
805006,800060,samefund_of,samefund_of
804511,800060,samefund_of,samefund_of
804512,800060,samefund_of,samefund_of
802891,800061,samefund_of,samefund_of
802864,800061,samefund_of,samefund_of
801848,800061,samefund_of,samefund_of
805386,800061,samefund_of,samefund_of
805179,800061,samefund_of,samefund_of
805618,800061,samefund_of,samefund_of
805619,800061,samefund_of,samefund_of
805803,800061,samefund_of,samefund_of
802891,800062,samefund_of,samefund_of
802864,800062,samefund_of,samefund_of
801848,800062,samefund_of,samefund_of
805386,800062,samefund_of,samefund_of
805179,800062,samefund_of,samefund_of
805618,800062,samefund_of,samefund_of
805619,800062,samefund_of,samefund_of
802891,800063,samefund_of,samefund_of
802864,800063,samefund_of,samefund_of
801848,800063,samefund_of,samefund_of
805386,800063,samefund_of,samefund_of
805179,800063,samefund_of,samefund_of
805618,800063,samefund_of,samefund_of
805619,800063,samefund_of,samefund_of
805803,800063,samefund_of,samefund_of
802891,800064,samefund_of,samefund_of
802864,800064,samefund_of,samefund_of
801848,800064,samefund_of,samefund_of
805386,800064,samefund_of,samefund_of
805179,800064,samefund_of,samefund_of
805803,800064,samefund_of,samefund_of
805618,800064,samefund_of,samefund_of
805619,800064,samefund_of,samefund_of
802891,800065,samefund_of,samefund_of
802864,800065,samefund_of,samefund_of
801848,800065,samefund_of,samefund_of
805386,800065,samefund_of,samefund_of
805179,800065,samefund_of,samefund_of
805618,800065,samefund_of,samefund_of
805619,800065,samefund_of,samefund_of
805803,800065,samefund_of,samefund_of
801265,800066,samefund_of,samefund_of
801266,800066,samefund_of,samefund_of
806929,800066,samefund_of,samefund_of
801483,800066,samefund_of,samefund_of
807702,800066,samefund_of,samefund_of
801263,800066,samefund_of,samefund_of
801264,800066,samefund_of,samefund_of
801232,800066,samefund_of,samefund_of
801233,800066,samefund_of,samefund_of
804857,800066,samefund_of,samefund_of
800617,800067,samefund_of,samefund_of
805877,800067,samefund_of,samefund_of
805892,800067,samefund_of,samefund_of
805168,800067,samefund_of,samefund_of
801586,800067,samefund_of,samefund_of
803678,800067,samefund_of,samefund_of
803677,800067,samefund_of,samefund_of
804051,800067,samefund_of,samefund_of
804050,800067,samefund_of,samefund_of
803750,800067,samefund_of,samefund_of
802891,800068,samefund_of,samefund_of
802864,800068,samefund_of,samefund_of
801848,800068,samefund_of,samefund_of
805386,800068,samefund_of,samefund_of
805179,800068,samefund_of,samefund_of
805803,800068,samefund_of,samefund_of
805618,800068,samefund_of,samefund_of
805619,800068,samefund_of,samefund_of
802891,800069,samefund_of,samefund_of
802864,800069,samefund_of,samefund_of
801848,800069,samefund_of,samefund_of
805386,800069,samefund_of,samefund_of
805179,800069,samefund_of,samefund_of
805803,800069,samefund_of,samefund_of
805618,800069,samefund_of,samefund_of
800537,800001,samefund_of,samefund_of
800070,800001,samefund_of,samefund_of
803521,800071,samefund_of,samefund_of
803522,800071,samefund_of,samefund_of
806011,800071,samefund_of,samefund_of
807139,800071,samefund_of,samefund_of
807005,800071,samefund_of,samefund_of
803327,800071,samefund_of,samefund_of
808091,800071,samefund_of,samefund_of
805006,800071,samefund_of,samefund_of
804511,800071,samefund_of,samefund_of
804512,800071,samefund_of,samefund_of
803521,800072,samefund_of,samefund_of
803522,800072,samefund_of,samefund_of
806011,800072,samefund_of,samefund_of
807139,800072,samefund_of,samefund_of
807005,800072,samefund_of,samefund_of
803327,800072,samefund_of,samefund_of
808091,800072,samefund_of,samefund_of
805006,800072,samefund_of,samefund_of
804511,800072,samefund_of,samefund_of
804512,800072,samefund_of,samefund_of
802891,800075,samefund_of,samefund_of
802864,800075,samefund_of,samefund_of
801848,800075,samefund_of,samefund_of
805386,800075,samefund_of,samefund_of
805179,800075,samefund_of,samefund_of
805618,800075,samefund_of,samefund_of
805619,800075,samefund_of,samefund_of
802891,800076,samefund_of,samefund_of
802864,800076,samefund_of,samefund_of
801848,800076,samefund_of,samefund_of
805386,800076,samefund_of,samefund_of
805179,800076,samefund_of,samefund_of
805803,800076,samefund_of,samefund_of
805618,800076,samefund_of,samefund_of
802891,800077,samefund_of,samefund_of
802864,800077,samefund_of,samefund_of
801848,800077,samefund_of,samefund_of
805386,800077,samefund_of,samefund_of
805179,800077,samefund_of,samefund_of
805803,800077,samefund_of,samefund_of
805618,800077,samefund_of,samefund_of
802891,800078,samefund_of,samefund_of
802864,800078,samefund_of,samefund_of
801848,800078,samefund_of,samefund_of
805386,800078,samefund_of,samefund_of
805179,800078,samefund_of,samefund_of
805803,800078,samefund_of,samefund_of
805618,800078,samefund_of,samefund_of
804911,800079,samefund_of,samefund_of
