index:ID,name,code,:LABEL
800145,富国目标收益一年期纯债债券,000197,Fund
800146,天弘余额宝货币,000198,Fund
800147,国泰量化策略收益混合,000199,Fund
800148,博时岁岁增利一年定期开放债券,000200,Fund
800149,诺安泰鑫一年定期开放债A,000201,Fund
800150,富国目标收益两年期纯债债券,000202,Fund
800151,国富日日收益货币A,000203,Fund
800152,国富日日收益货币B,000204,Fund
800153,易方达投资级信用债债券A,000205,Fund
800154,易方达投资级信用债债券C,000206,Fund
800155,建信双债增强A,000207,Fund
800156,建信双债增强C,000208,Fund
800157,信诚新兴产业混合,000209,Fund
800158,光大保德信现金宝货币A,000210,Fund
800159,光大保德信现金宝货币B,000211,Fund
800160,泰信鑫益定期开放A,000212,Fund
800161,泰信鑫益定期开放C,000213,Fund
800162,广发成长优选混合,000214,Fund
800163,广发趋势优选灵活配置混合,000215,Fund
800164,华安黄金易ETF联接A,000216,Fund
800165,华安黄金易ETF联接C,000217,Fund
800166,国泰黄金ETF联接A,000218,Fund
800167,博时裕益混合,000219,Fund
800168,富国医疗保健行业混合,000220,Fund
800169,汇添富年年利定期开放债券A,000221,Fund
800170,汇添富年年利定期开放债券C,000222,Fund
800171,长盛年年收益定期债券A,000225,Fund
800172,长盛年年收益定期债券C,000226,Fund
800173,华安年年红债券A,000227,Fund
800174,诺安稳固收益一年定期开放债券,000235,Fund
800175,工银月月薪定期支付债券A,000236,Fund
800176,国投瑞银一年定期开放债A,000237,Fund
800177,国投瑞银一年定期开放债C,000238,Fund
800178,华安年年盈定期开放债券A,000239,Fund
800179,华安年年盈定期开放债券C,000240,Fund
800180,宝盈核心优势混合C,000241,Fund
800181,景顺长城策略精选灵活配置混合,000242,Fund
800182,天弘稳利定期开放A,000244,Fund
800183,天弘稳利定期开放B,000245,Fund
800184,博时月月薪定期支付债券,000246,Fund
800185,汇添富中证主要消费ETF联接,000248,Fund
800186,工银金融地产混合,000251,Fund
800187,景顺景兴纯债A,000252,Fund
800188,景顺景兴纯债C,000253,Fund
800189,长城定期开放债券A,000254,Fund
800190,长城定期开放债券C,000255,Fund
800191,上投摩根红利回报混合A,000256,Fund
800192,农银区间收益混合,000259,Fund
800193,工银信息产业混合,000263,Fund
800194,博时内需增长混合,000264,Fund
800195,易方达恒久添利1年定期开放债券A,000265,Fund
800196,易方达恒久添利1年定期开放债券C,000266,Fund
800197,广发集利一年定期开放债券A,000267,Fund
800198,广发集利一年定期开放债券C,000268,Fund
800199,嘉实合润双债两年期定期债券,000269,Fund
800200,建信安心保本混合,000270,Fund
800201,中邮定期开放A,000271,Fund
800202,中邮定期开放C,000272,Fund
800203,华润元大安鑫灵活配置混合,000273,Fund
800204,广发亚太债(QDII-人民币),000274,Fund
800205,广发亚太债(QDII-美元),000275,Fund
800206,博时双月薪定期支付债券,000277,Fund
800207,华商红利优选灵活配置,000279,Fund
800208,银华信用季季红债券A,000286,Fund
800209,鹏华丰泰定期开放债券A,000289,Fund
800210,鹏华全球高收益债(QDII),000290,Fund
800211,华安生态优先混合,000294,Fund
800212,鹏华丰实定期开放债券A,000295,Fund
800213,鹏华丰实定期开放债券B,000296,Fund
800214,鹏华可转债债券,000297,Fund
800215,中海纯债A,000298,Fund
800216,中海纯债C,000299,Fund
800217,德邦德利货币A,000300,Fund
800218,德邦德利货币B,000301,Fund
800219,中银中高等级债券A,000305,Fund
800220,天弘弘利债券,000306,Fund
800221,易方达黄金ETF联接A,000307,Fund
800222,建信创新中国混合,000308,Fund
800223,大摩品质生活股票,000309,Fund
800224,安信永利信用A,000310,Fund
800225,景顺长城沪深300指数,000311,Fund
800226,华安沪深300增强A,000312,Fund
800227,华安沪深300增强C,000313,Fund
800228,招商瑞丰灵活配置混合A,000314,Fund
800229,中海惠利纯债,000316,Fund
800230,中海惠利A,000317,Fund
800231,中海惠利B,000318,Fund
800232,泰达宏利淘利债券型A,000319,Fund
800233,泰达宏利淘利债券型C,000320,Fund
800234,农银汇理14天A,000322,Fund
800235,农银汇理14天B,000323,Fund
800236,华润元大现金收益货币A,000324,Fund
800237,华润元大现金收益货币B,000325,Fund
800238,南方中小盘成长股票,000326,Fund
800239,南方潜力新蓝筹混合,000327,Fund
800240,上投摩根转型动力灵活配置,000328,Fund
800241,鹏华丰饶定期开放债券,000329,Fund
800242,汇添富现金宝货币,000330,Fund
800243,中加货币A,000331,Fund
800244,中加货币C,000332,Fund
800245,长城稳固收益债券A,000333,Fund
800246,长城稳固收益债券C,000334,Fund
800247,安信永利信用C,000335,Fund
800248,农银汇理研究精选灵活配置,000336,Fund
800249,鹏华双债保利债券,000338,Fund
800250,长城医疗保健混合,000339,Fund
800251,嘉实新兴市场债券C2,000341,Fund
800252,嘉实新兴市场债券A1,000342,Fund
800253,华夏财富宝A,000343,Fund
800254,鹏华丰融定期开放债券,000345,Fund
800255,建信安心回报6个月定期开放债券A,000346,Fund
800256,建信安心回报6个月定期开放债券C,000347,Fund
800257,国富恒丰定期债券A,000351,Fund
800258,国富恒丰定期债券C,000352,Fund
800259,华夏现金增利E,000353,Fund
800260,长盛城镇化主题混合,000354,Fund
800261,南方丰元A,000355,Fund
800262,南方丰元C,000356,Fund
800263,易方达易理财,000359,Fund
800264,信诚年年有余A,000360,Fund
800265,信诚年年有余B,000361,Fund
800266,国泰聚信价值优势灵活配置混合A,000362,Fund
800267,国泰聚信价值优势灵活配置混合C,000363,Fund
800268,汇添富添富通货币A,000366,Fund
800269,国泰安康定期支付混合A,000367,Fund
800270,汇添富沪深300安中指数,000368,Fund
800271,广发全球医疗保健(QDII)(人民币),000369,Fund
800272,广发全球医疗保健(QDII)(美元),000370,Fund
800273,民生加银现金宝货币A,000371,Fund
800274,中银惠利半年定期开放债券,000372,Fund
800275,华安中证细分医药交易A,000373,Fund
800276,华安中证细分医药交易C,000376,Fund
800277,上投摩根双债增利A,000377,Fund
800278,上投摩根双债增利C,000378,Fund
800279,平安日增利货币,000379,Fund
800280,景顺长城景益货币A,000380,Fund
800281,景顺长城景益货币B,000381,Fund
800282,景顺长城景颐双利A,000385,Fund
800283,景顺长城景颐双利C,000386,Fund
800284,广发天天红货币A,000389,Fund
800285,华商优势行业灵活配置,000390,Fund
800286,融通通源短融债券A,000394,Fund
800287,汇添富安心中国债券A,000395,Fund
800288,汇添富安心中国债券C,000396,Fund
800289,汇添富全额宝货币,000397,Fund
800290,华富灵活配置混合,000398,Fund
800291,中融增鑫定期开放债券A,000400,Fund
800292,中融增鑫定期开放债券C,000401,Fund
800293,工银纯债债券A,000402,Fund
800294,工银纯债债券B,000403,Fund
800295,易方达新兴成长,000404,Fund
800296,汇添富双利增强债券A,000406,Fund
800297,汇添富双利增强债券C,000407,Fund
800298,民生加银灵活配置混合,000408,Fund
800299,鹏华环保产业股票,000409,Fund
800300,益民服务领先混合,000410,Fund
800301,景顺长城优质成长,000411,Fund
800302,嘉实绝对收益策略定期混合,000414,Fund
800303,大摩纯债稳定添利18个月定期A,000415,Fund
800304,大摩纯债稳定添利18个月定期C,000416,Fund
800305,国联安新精选灵活配置,000417,Fund
800306,景顺长城成长之星,000418,Fund
800307,大摩优质信价纯债A,000419,Fund
800308,大摩优质信价纯债C,000420,Fund
800309,华泰柏瑞丰汇债券A,000421,Fund
800310,华泰柏瑞丰汇债券C,000422,Fund
800311,前海开源事件驱动混合A,000423,Fund
800312,长盛添利宝货币A,000424,Fund
800313,长盛添利宝货币B,000425,Fund
800314,易方达聚盈分级,000428,Fund
800315,易方达聚盈A,000429,Fund
800316,易方达聚盈B,000430,Fund
800317,鹏华品牌传承混合,000431,Fund
800318,中银优秀企业混合,000432,Fund
800319,安信鑫发优选混合,000433,Fund
800320,新华壹诺宝货币A,000434,Fund
800321,建信稳定添利债券A,000435,Fund
800322,易方达裕惠回报定期开放式混合,000436,Fund
800323,融通月月添利定期开放债券A,000437,Fund
800324,融通月月添利定期开放债券B,000438,Fund
800325,国金鑫盈货币,000439,Fund
800326,南方医保,000452,Fund
800327,上投摩根核心成长,000457,Fund
800328,英大领先回报,000458,Fund
800329,农银汇理主题轮动灵活配置混合,000462,Fund
800330,华商双债丰利债券A,000463,Fund
800331,嘉实活期宝货币,000464,Fund
800332,景顺长城鑫月薪定期支付,000465,Fund
800333,融通通瑞债券A/B,000466,Fund
800334,富国目标齐利一年期纯债债券,000469,Fund
800335,富国城镇发展股票,000471,Fund
800336,广发天天利货币A,000475,Fund
800337,广发天天利货币B,000476,Fund
800338,广发主题领先混合,000477,Fund
800339,建信中证500指数增强A,000478,Fund
800340,东方红新动力混合,000480,Fund
800341,华商双债丰利债券C,000481,Fund
800342,鑫元货币A,000483,Fund
800343,鑫元货币B,000484,Fund
800344,嘉实1个月理财债券A,000485,Fund
800345,嘉实1个月理财债券E,000486,Fund
800346,嘉实3个月理财债券A,000487,Fund
800347,嘉实3个月理财债券E,000488,Fund
800348,光大保德信岁末红利纯债A,000489,Fund
800349,光大保德信岁末红利纯债C,000490,Fund
800350,南方现金通货币A,000493,Fund
800351,南方现金通货币B,000494,Fund
800352,南方现金通货币C,000495,Fund
800353,长安产业精选混合A,000496,Fund
800354,财通纯债债券A,000497,Fund
800355,华富恒富18个月定期开放债券C,000501,Fund
800356,华富恒富18个月定期开放债券A,000502,Fund
800357,中信建投景和中短债债券A,000503,Fund
800358,中信建投景和中短债债券C,000504,Fund
800359,国寿安保货币A,000505,Fund
800360,国寿安保货币B,000506,Fund
800361,泰达宏利宏达混合A,000507,Fund
800362,泰达宏利宏达混合B,000508,Fund
800363,广发钱袋子A,000509,Fund
800364,诺安永鑫收益一年定期开放,000510,Fund
800365,国泰国策驱动灵活配置混合A,000511,Fund
800366,国泰沪深300指数增强A,000512,Fund
800367,富国高端制造行业股票,000513,Fund
800368,富国祥利一年期定期开放债券A,000516,Fund
800369,富国祥利一年期定期开放债券C,000517,Fund
800370,上银新兴价值成长混合,000520,Fund
800371,诺安瑞鑫定期开放债券,000521,Fund
800372,华润元大信息传媒科技混合,000522,Fund
800373,国投瑞银医疗保健混合,000523,Fund
800374,上投摩根民生需求,000524,Fund
800375,国泰浓益灵活配置混合A,000526,Fund
800376,南方新优享A,000527,Fund
800377,工银薪金货币A,000528,Fund
800378,广发竞争优势混合,000529,Fund
800379,招商丰盛稳定增长混合A,000530,Fund
800380,东吴阿尔法灵活配置混合,000531,Fund
800381,景顺长城优势企业,000532,Fund
800382,永赢货币,000533,Fund
800383,长盛高端装备混合,000534,Fund
800384,长盛航天海工灵活配置混合,000535,Fund
800385,前海开源可转债债券,000536,Fund
800386,诺安优势行业灵活配置混合型A,000538,Fund
800387,中银活期宝货币,000539,Fund
800388,国金金腾通货币A,000540,Fund
800389,华商创新成长灵活配置混合型发起,000541,Fund
800390,上银慧财宝货币A,000542,Fund
800391,上银慧财宝货币B,000543,Fund
800392,中邮核心竞争力灵活配置混合,000545,Fund
800393,兴业定期开放债券A,000546,Fund
800394,建信健康民生混合,000547,Fund
800395,鹏华聚财通货币,000548,Fund
800396,华安大国新经济股票,000549,Fund
800397,广发新动力混合,000550,Fund
800398,信诚幸福消费混合,000551,Fund
800399,中加纯债一年A,000552,Fund
800400,中加纯债一年C,000553,Fund
800401,中国梦基金,000554,Fund
800402,国投瑞银新机遇混合A,000556,Fund
800403,国投瑞银新机遇混合C,000557,Fund
800404,诺安天天宝A,000559,Fund
800405,诺安天天宝E,000560,Fund
800406,南方启元债券A,000561,Fund
800407,南方启元债券C,000562,Fund
800408,南方通利A,000563,Fund
800409,南方通利C,000564,Fund
800410,华泰柏瑞创新升级混合,000566,Fund
800411,广发聚祥灵活混合,000567,Fund
800412,鹏华增值宝货币,000569,Fund
800413,中银多策略混合,000572,Fund
800414,天弘通利混合,000573,Fund
800415,宝盈新价值混合,000574,Fund
800416,兴全添利宝货币,000575,Fund
800417,中邮货币A,000576,Fund
800418,安信价值精选股票,000577,Fund
800419,鑫元恒鑫收益增强债券A,000578,Fund
800420,鑫元恒鑫收益增强债券C,000579,Fund
800421,中邮货币B,000580,Fund
800422,嘉实活钱包货币A,000581,Fund
800423,江信聚福,000583,Fund
800424,新华鑫益灵活配置混合,000584,Fund
800425,嘉实对冲套利定期混合,000585,Fund
800426,景顺长城中小板,000586,Fund
800427,大成灵活配置混合,000587,Fund
800428,招商招钱宝货币A,000588,Fund
800429,光大保德信银发商机主题混合,000589,Fund
800430,华安新活力混合,000590,Fund
800431,中银健康生活混合,000591,Fund
800432,建信改革红利股票,000592,Fund
800433,易方达标普消费品(美元现汇)QDIIA,000593,Fund
800434,大摩进取优选股票,000594,Fund
800435,嘉实泰和混合,000595,Fund
800436,前海开源中证军工指数A,000596,Fund
800437,中海积极收益灵活配置混合,000597,Fund
800438,长盛生态环境主题灵活配置混合,000598,Fund
800439,信诚薪金宝货币,000599,Fund
800440,汇添富和聚宝货币,000600,Fund
800441,华宝创新优选混合,000601,Fund
800442,富国安益货币,000602,Fund
800443,易方达创新驱动灵活配置混合,000603,Fund
800444,银华多利宝货币A,000604,Fund
800445,银华多利宝货币B,000605,Fund
800446,天弘优选债券,000606,Fund
800447,招商招钱宝货币B,000607,Fund
800448,华商新量化灵活配置混合,000609,Fund
800449,华宝生态中国混合,000612,Fund
800450,国寿安保沪深300ETF联接,000613,Fund
800451,华安德国龙头(DAX)ETF联接(QDII),000614,Fund
800452,长城工资宝货币A,000615,Fund
800453,上投摩根优信A,000616,Fund
800454,上投摩根优信C,000617,Fund
800455,嘉实薪金宝货币,000618,Fund
800456,东方红产业升级混合,000619,Fund
800457,易方达现金增利货币A,000620,Fund
800458,易方达现金增利货币B,000621,Fund
800459,华富恒财定期开放债券C,000623,Fund
800460,华富恒财定期开放债券A,000624,Fund
800461,诺安天天宝B,000625,Fund
800462,大成丰财宝货币A,000626,Fund
800463,大成丰财宝货币B,000627,Fund
800464,大成高新技术产业股票型,000628,Fund
800465,中银聚利半年定期开放债券,000632,Fund
800466,富国天盛灵活配置混合,000634,Fund
800467,富国富钱包货币,000638,Fund
800468,宝盈祥瑞混合,000639,Fund
800469,诺安理财宝货币A,000640,Fund
800470,诺安理财宝货币B,000641,Fund
800471,汇添富货币C,000642,Fund
800472,招商招金宝货币A,000644,Fund
800473,华夏薪金宝货币,000645,Fund
800474,华润元大医疗保健量化混合,000646,Fund
800475,易方达财富快线货币A,000647,Fund
800476,易方达财富快线货币B,000648,Fund
800477,长城久鑫灵活配置混合,000649,Fund
800478,汇添富货币D,000650,Fund
800479,招商招金宝货币B,000651,Fund
800480,博时裕隆灵活配置混合,000652,Fund
800481,华商新锐产业灵活配置混合,000654,Fund
800482,鑫元稳利债,000655,Fund
800483,前海开源沪深300指数,000656,Fund
800484,银华活钱宝货币A,000657,Fund
800485,银华活钱宝货币B,000658,Fund
800486,银华活钱宝货币C,000659,Fund
800487,银华活钱宝货币D,000660,Fund
800488,银华活钱宝货币E,000661,Fund
800489,银华活钱宝货币F,000662,Fund
800490,国投瑞银美丽中国混合,000663,Fund
800491,国联安通盈灵活配置混合A,000664,Fund
800492,博时现金收益货币B,000665,Fund
800493,工银绝对收益混合发起A,000667,Fund
800494,国寿安保尊享债券A,000668,Fund
800495,国寿安保尊享债券C,000669,Fund
800496,工银绝对收益混合发起B,000672,Fund
800497,中海惠祥分级债券,000674,Fund
800498,中海惠祥分级债券A,000675,Fund
800499,中海惠祥分级债券B,000676,Fund
800500,工银瑞信现金快线货币,000677,Fund
800501,华宝现金宝货币E,000678,Fund
800502,招商丰利灵活配置混合A,000679,Fund
800503,信达澳银慧管家货币A,000681,Fund
800504,信达澳银慧管家货币C,000682,Fund
800505,信达澳银慧管家货币E,000683,Fund
800506,长盛养老健康产业灵活配置混合,000684,Fund
800507,建信嘉薪宝货币A,000686,Fund
800508,南方薪金宝货币,000687,Fund
800509,景顺长城研究精选股票型,000688,Fund
800510,前海开源新经济混合,000689,Fund
800511,前海开源大海洋混合,000690,Fund
800512,汇添富双利C,000692,Fund
800513,建信现金添利货币A,000693,Fund
800514,鑫元鸿利债券,000694,Fund
800515,大成景益平稳收益混合,000695,Fund
800516,汇添富环保行业股票型,000696,Fund
800517,汇添富移动互联股票,000697,Fund
800518,宝盈科技30混合,000698,Fund
800519,中银薪钱包货币,000699,Fund
800520,泰达宏利货币B,000700,Fund
800521,景顺长城景丰货币A,000701,Fund
800522,易方达天天增利货币A,000704,Fund
800523,易方达天天增利货币B,000705,Fund
800524,中邮多策略灵活配置混合,000706,Fund
800525,景顺长城景丰货币B,000707,Fund
800526,华安安享灵活配置混合,000708,Fund
800527,华安汇财通货币,000709,Fund
800528,交银施罗德现金宝货币A,000710,Fund
800529,嘉实医疗保健股票,000711,Fund
800530,上投摩根天添宝货币A,000712,Fund
800531,上投摩根天添宝货币B,000713,Fund
800532,诺安稳健回报灵活配置混合A,000714,Fund
800533,民生加银家盈理财月度E,000715,Fund
800534,工银薪金货币B,000716,Fund
800535,融通转型三动力灵活配置混合,000717,Fund
800536,南方现金通货币E,000719,Fund
800537,南方稳利1年定期开放债券C,000720,Fund
800538,兴业货币市场A,000721,Fund
800539,兴业货币市场B,000722,Fund
800540,建信稳定添利债券C,000723,Fund
800541,大成添利宝货币A,000724,Fund
800542,大成添利宝货币B,000725,Fund
800543,大成添利宝货币E,000726,Fund
800544,融通健康产业灵活配置混合,000727,Fund
800545,工银瑞信目标收益一年定期开放C,000728,Fund
800546,建信中小盘先锋股票,000729,Fund
800547,博时现金宝货币A,000730,Fund
800548,博时天天增利货币A,000734,Fund
800549,博时天天增利货币B,000735,Fund
800550,诺安聚利债券A,000736,Fund
800551,诺安聚利债券C,000737,Fund
800552,中信建投货币A,000738,Fund
800553,平安新鑫先锋混合A,000739,Fund
800554,兴银货币B,000740,Fund
800555,兴银货币A,000741,Fund
800556,国泰新经济灵活配置混合,000742,Fund
800557,红塔红土盛世普益混合,000743,Fund
800558,北信瑞丰稳定收益A,000744,Fund
800559,北信瑞丰稳定收益C,000745,Fund
800560,招商行业精选股票,000746,Fund
800561,广发逆向策略混合,000747,Fund
800562,广发活期宝货币A,000748,Fund
800563,安信现金增利货币A,000750,Fund
800564,嘉实新兴产业股票,000751,Fund
800565,华宝量化对冲混合A,000753,Fund
800566,华宝量化对冲混合C,000754,Fund
800567,富安达新兴成长混合,000755,Fund
800568,建信潜力新蓝筹股票,000756,Fund
800569,华富智慧城市灵活配置混合,000757,Fund
800570,招商招钱宝货币C,000758,Fund
800571,平安财富宝货币,000759,Fund
800572,工银财富货币A,000760,Fund
800573,国富健康优质生活股票,000761,Fund
800574,汇添富绝对收益定开混合,000762,Fund
800575,工银新财富灵活配置混合,000763,Fund
800576,万家货币E,000764,Fund
800577,华富国泰民安灵活配置混合,000767,Fund
800578,诺安聚鑫宝货币A,000771,Fund
800579,景顺长城中国回报灵活配置混合,000772,Fund
800580,万家现金宝A,000773,Fund
800581,鹏华先进制造股票,000778,Fund
800582,诺安聚鑫宝货币B,000779,Fund
800583,鹏华医疗保健股票,000780,Fund
800584,国投瑞银岁增利债券A,000781,Fund
800585,国投瑞银岁增利债券C,000782,Fund
800586,博时月月盈短期理财债券A,000783,Fund
800587,博时月月盈短期理财债券R,000784,Fund
800588,华融现金增利货币A,000785,Fund
800589,华融现金增利货币B,000786,Fund
800590,华融现金增利货币C,000787,Fund
800591,前海开源中国成长灵活配置混合,000788,Fund
800592,易方达龙宝货币A,000789,Fund
800593,易方达龙宝货币B,000790,Fund
800594,银华双月定期理财债券A,000791,Fund
800595,招商定期宝六个月期理财债券,000792,Fund
800596,工银瑞信高端制造行业股票,000793,Fund
800597,宝盈睿丰创新灵活配置混合A/B,000794,Fund
800598,宝盈睿丰创新灵活配置混合C,000796,Fund
800599,方正富邦金小宝货币,000797,Fund
800600,民生加银家盈季度定期宝理财债券,000798,Fund
800601,民生加银家盈半年定期宝理财债券,000799,Fund
800602,华商未来主题混合,000800,Fund
800603,中金纯债债券A,000801,Fund
800604,中金纯债债券C,000802,Fund
800605,工银瑞信研究精选股票,000803,Fund
800606,中信建投稳利A,000804,Fund
800607,中银新经济灵活配置混合,000805,Fund
800608,招商招利1个月期理财债券A,000808,Fund
800609,招商招利1个月期理财债券B,000809,Fund
800610,富国收益增强债券A,000810,Fund
800611,富国收益增强债券C,000812,Fund
800612,鑫元合享纯债C,000814,Fund
800613,鑫元合享纯债A,000815,Fund
800614,南方理财金交易A,000816,Fund
800615,中银安心回报半年定期开放债券,000817,Fund
800616,诺安天天宝C,000818,Fund
800617,东海美丽中国灵活配置混合,000822,Fund
800618,银华高端制造业灵活配置混合,000823,Fund
800619,圆信永丰双红利灵活配置混合A,000824,Fund
800620,圆信永丰双红利灵活配置混合C,000825,Fund
800621,广发百发100指数A,000826,Fund
800622,广发百发100指数E,000827,Fund
800623,泰达宏利转型机遇股票,000828,Fund
800624,易方达天天发货币A,000829,Fund
800625,易方达天天发货币B,000830,Fund
800626,工银瑞信医疗保健行业股票,000831,Fund
800627,天弘现金管家货币C,000832,Fund
800628,易方达掌柜季季盈理财债券A,000833,Fund
800629,大成纳斯达克100指数(QDII),000834,Fund
800630,华润元大富时中国A50指数,000835,Fund
800631,国投瑞银钱多宝货币A,000836,Fund
800632,国投瑞银钱多宝货币I,000837,Fund
800633,上投摩根纯债丰利债券A,000839,Fund
800634,上投摩根纯债丰利债券C,000840,Fund
800635,富国新回报灵活配置混合A/B,000841,Fund
800636,富国新回报灵活配置混合C,000843,Fund
800637,南方绝对收益策略定期开放混合,000844,Fund
