index:ID,name,code,status,:LABEL
200777,海鸥住工,002084,normal,Company
200778,长春一东,600148,normal,Company
200779,晶方科技,603005,normal,Company
200780,沪宁股份,300669,normal,Company
200781,香江控股,600162,normal,Company
200782,明星电力,600101,normal,Company
200783,创业环保,600874,normal,Company
200784,安居宝,300155,normal,Company
200785,唐山港,601000,normal,Company
200786,千山药机,300216,normal,Company
200787,宝钢股份,600019,normal,Company
200788,*ST宝鼎,002552,ST,Company
200789,穗恒运Ａ,000531,normal,Company
200790,兰太实业,600328,normal,Company
200791,重庆建工,600939,normal,Company
200792,德美化工,002054,normal,Company
200793,金陵药业,000919,normal,Company
200794,井神股份,603299,normal,Company
200795,全柴动力,600218,normal,Company
200796,绝味食品,603517,normal,Company
200797,云内动力,000903,normal,Company
200798,和科达,002816,normal,Company
200799,中欣氟材,002915,normal,Company
200800,华立股份,603038,normal,Company
200801,华铁科技,603300,normal,Company
200802,*ST信通,600289,ST,Company
200803,新华制药,000756,normal,Company
200804,金河生物,002688,normal,Company
200805,江河集团,601886,normal,Company
200806,皖新传媒,601801,normal,Company
200807,中国核建,601611,normal,Company
200808,萃华珠宝,002731,normal,Company
200809,广博股份,002103,normal,Company
200810,华联股份,000882,normal,Company
200811,博通股份,600455,normal,Company
200812,麦捷科技,300319,normal,Company
200813,天华院,600579,normal,Company
200814,皖维高新,600063,normal,Company
200815,复旦复华,600624,normal,Company
200816,海欣食品,002702,normal,Company
200817,霞客环保,002015,normal,Company
200818,江苏索普,600746,normal,Company
200819,上海电影,601595,normal,Company
200820,易见股份,600093,normal,Company
200821,大龙地产,600159,normal,Company
200822,华东重机,002685,normal,Company
200823,海南矿业,601969,normal,Company
200824,亚星客车,600213,normal,Company
200825,福晶科技,002222,normal,Company
200826,露天煤业,002128,normal,Company
200827,出版传媒,601999,normal,Company
200828,鲁商置业,600223,normal,Company
200829,利民股份,002734,normal,Company
200830,明牌珠宝,002574,normal,Company
200831,禾望电气,603063,normal,Company
200832,国机通用,600444,normal,Company
200833,五矿发展,600058,normal,Company
200834,阳煤化工,600691,normal,Company
200835,华天酒店,000428,normal,Company
200836,华域汽车,600741,normal,Company
200837,广日股份,600894,normal,Company
200838,同德化工,002360,normal,Company
200839,莱宝高科,002106,normal,Company
200840,太阳纸业,002078,normal,Company
200841,泰达股份,000652,normal,Company
200842,中润资源,000506,normal,Company
200843,民盛金科,002647,normal,Company
200844,亚太药业,002370,normal,Company
200845,翠微股份,603123,normal,Company
200846,一拖股份,601038,normal,Company
200847,徐家汇,002561,normal,Company
200848,上海凤凰,600679,normal,Company
200849,ST昌鱼,600275,ST,Company
200850,万里扬,002434,normal,Company
200851,新乡化纤,000949,normal,Company
200852,长航凤凰,000520,normal,Company
200853,宁波热电,600982,normal,Company
200854,中路股份,600818,normal,Company
200855,快克股份,603203,normal,Company
200856,东信和平,002017,normal,Company
200857,中国中冶,601618,normal,Company
200858,紫江Company,600210,normal,Company
200859,华策影视,300133,normal,Company
200860,清源股份,603628,normal,Company
200861,上海洗霸,603200,normal,Company
200862,北京城乡,600861,normal,Company
200863,北方股份,600262,normal,Company
200864,大千生态,603955,normal,Company
200865,天坛生物,600161,normal,Company
200866,天地科技,600582,normal,Company
200867,龙江交通,601188,normal,Company
200868,山推股份,000680,normal,Company
200869,黔轮胎Ａ,000589,normal,Company
200870,山河智能,002097,normal,Company
200871,新华网,603888,normal,Company
200872,金晶科技,600586,normal,Company
200873,中船防务,600685,normal,Company
200874,威华股份,002240,normal,Company
200875,新澳股份,603889,normal,Company
200876,弘业股份,600128,normal,Company
200877,大连重工,002204,normal,Company
200878,和晶科技,300279,normal,Company
200879,开润股份,300577,normal,Company
200880,深纺织Ａ,000045,normal,Company
200881,大元泵业,603757,normal,Company
200882,益民集团,600824,normal,Company
200883,泰禾光电,603656,normal,Company
200884,西部材料,002149,normal,Company
200885,华微电子,600360,normal,Company
200886,中持股份,603903,normal,Company
200887,华夏银行,600015,normal,Company
200888,陕天然气,002267,normal,Company
200889,红豆股份,600400,normal,Company
200890,恒银金融,603106,normal,Company
200891,信捷电气,603416,normal,Company
200892,巨力索具,002342,normal,Company
200893,智飞生物,300122,normal,Company
200894,浙富控股,002266,normal,Company
200895,凤凰光学,600071,normal,Company
200896,ST岩石,600696,ST,Company
200897,耀皮玻璃,600819,normal,Company
200898,银信科技,300231,normal,Company
200899,奥康国际,603001,normal,Company
200900,新赛股份,600540,normal,Company
200901,奥飞数据,300738,normal,Company
200902,亚泰集团,600881,normal,Company
200903,佩蒂股份,300673,normal,Company
200904,深桑达Ａ,000032,normal,Company
200905,百洋股份,002696,normal,Company
200906,大西洋,600558,normal,Company
200907,华峰氨纶,002064,normal,Company
200908,山东出版,601019,normal,Company
200909,上海雅仕,603329,normal,Company
200910,贝肯能源,002828,normal,Company
200911,湘潭电化,002125,normal,Company
200912,武汉中商,000785,normal,Company
200913,东材科技,601208,normal,Company
200914,广安爱众,600979,normal,Company
200915,润邦股份,002483,normal,Company
200916,东风股份,601515,normal,Company
200917,德联集团,002666,normal,Company
200918,招商公路,001965,normal,Company
200919,弘高创意,002504,normal,Company
200920,湖南投资,000548,normal,Company
200921,沃尔核材,002130,normal,Company
200922,沈阳化工,000698,normal,Company
200923,京能置业,600791,normal,Company
200924,龙源技术,300105,normal,Company
200925,皇氏集团,002329,normal,Company
200926,红 宝 丽,002165,normal,Company
200927,马应龙,600993,normal,Company
200928,汇鸿集团,600981,normal,Company
200929,北京文化,000802,normal,Company
200930,广深铁路,601333,normal,Company
200931,光电股份,600184,normal,Company
200932,天保基建,000965,normal,Company
200933,远光软件,002063,normal,Company
200934,吉林敖东,000623,normal,Company
200935,爱尔眼科,300015,normal,Company
200936,ST景谷,600265,ST,Company
200937,沪电股份,002463,normal,Company
200938,中材科技,002080,normal,Company
200939,顺丰控股,002352,normal,Company
200940,仟源医药,300254,normal,Company
200941,华东医药,000963,normal,Company
200942,再升科技,603601,normal,Company
200943,精研科技,300709,normal,Company
200944,游久游戏,600652,normal,Company
200945,精锻科技,300258,normal,Company
200946,东旭蓝天,000040,normal,Company
200947,华统股份,002840,normal,Company
200948,梦洁股份,002397,normal,Company
200949,东方精工,002611,normal,Company
200950,恒康医疗,002219,normal,Company
200951,青岛双星,000599,normal,Company
200952,全 聚 德,002186,normal,Company
200953,北大荒,600598,normal,Company
200954,南方传媒,601900,normal,Company
200955,华北制药,600812,normal,Company
200956,浦东建设,600284,normal,Company
200957,冰轮环境,000811,normal,Company
200958,维格娜丝,603518,normal,Company
200959,万林股份,603117,normal,Company
200960,宁波高发,603788,normal,Company
200961,四方股份,601126,normal,Company
200962,戴维医疗,300314,normal,Company
200963,广汇汽车,600297,normal,Company
200964,*ST因美,002570,ST,Company
200965,得利斯,002330,normal,Company
200966,道道全,002852,normal,Company
200967,四川美丰,000731,normal,Company
200968,大名城,600094,normal,Company
200969,友邦吊顶,002718,normal,Company
200970,华邦健康,002004,normal,Company
200971,敦煌种业,600354,normal,Company
200972,长荣股份,300195,normal,Company
200973,松芝股份,002454,normal,Company
200974,香溢融通,600830,normal,Company
200975,奥普光电,002338,normal,Company
200976,国药股份,600511,normal,Company
200977,柏堡龙,002776,normal,Company
200978,金海环境,603311,normal,Company
200979,奥瑞金,002701,normal,Company
200980,宝馨科技,002514,normal,Company
200981,桂冠电力,600236,normal,Company
200982,维尔利,300190,normal,Company
200983,舍得酒业,600702,normal,Company
200984,盐 田 港,000088,normal,Company
200985,读者传媒,603999,normal,Company
200986,湖南发展,000722,normal,Company
200987,海兴电力,603556,normal,Company
200988,中粮地产,000031,normal,Company
200989,葵花药业,002737,normal,Company
200990,广电网络,600831,normal,Company
200991,城投控股,600649,normal,Company
200992,大理药业,603963,normal,Company
200993,铁流股份,603926,normal,Company
200994,北部湾旅,603869,normal,Company
200995,*ST大唐,600198,ST,Company
200996,陕鼓动力,601369,normal,Company
200997,中国石化,600028,normal,Company
200998,云南白药,000538,normal,Company
200999,中材国际,600970,normal,Company
201000,新亚制程,002388,normal,Company
201001,华英农业,002321,normal,Company
201002,龙净环保,600388,normal,Company
201003,长青股份,002391,normal,Company
201004,特 力Ａ,000025,normal,Company
201005,英飞特,300582,normal,Company
201006,三雄极光,300625,normal,Company
201007,元成股份,603388,normal,Company
201008,一心堂,002727,normal,Company
201009,金瑞矿业,600714,normal,Company
201010,绿城水务,601368,normal,Company
201011,力星股份,300421,normal,Company
201012,益盛药业,002566,normal,Company
201013,乐通股份,002319,normal,Company
201014,乐凯胶片,600135,normal,Company
201015,越秀金控,000987,normal,Company
201016,川大智胜,002253,normal,Company
201017,丰原药业,000153,normal,Company
201018,英特集团,000411,normal,Company
201019,中国人寿,601628,normal,Company
201020,潍柴重机,000880,normal,Company
201021,数源科技,000909,normal,Company
201022,开开实业,600272,normal,Company
201023,深高速,600548,normal,Company
201024,思源电气,002028,normal,Company
201025,中环装备,300140,normal,Company
201026,青海春天,600381,normal,Company
201027,德展健康,000813,normal,Company
201028,大晟文化,600892,normal,Company
201029,氯碱化工,600618,normal,Company
201030,崇达技术,002815,normal,Company
201031,中马传动,603767,normal,Company
201032,爱仕达,002403,normal,Company
201033,嘉化能源,600273,normal,Company
201034,国投资本,600061,normal,Company
201035,雪浪环境,300385,normal,Company
201036,华荣股份,603855,normal,Company
201037,沃华医药,002107,normal,Company
201038,岳阳兴长,000819,normal,Company
201039,华瑞股份,300626,normal,Company
201040,西王食品,000639,normal,Company
201041,深物业A,000011,normal,Company
201042,天域生态,603717,normal,Company
201043,盛通股份,002599,normal,Company
201044,幸福蓝海,300528,normal,Company
201045,宏达高科,002144,normal,Company
201046,睿能科技,603933,normal,Company
201047,圣龙股份,603178,normal,Company
201048,三七互娱,002555,normal,Company
201049,星光农机,603789,normal,Company
201050,理工环科,002322,normal,Company
201051,均胜电子,600699,normal,Company
201052,中昌数据,600242,normal,Company
201053,九强生物,300406,normal,Company
201054,新华医疗,600587,normal,Company
201055,南大光电,300346,normal,Company
201056,艾德生物,300685,normal,Company
201057,汇中股份,300371,normal,Company
201058,普莱柯,603566,normal,Company
201059,道恩股份,002838,normal,Company
201060,晨丰科技,603685,normal,Company
201061,大豪科技,603025,normal,Company
201062,威孚高科,000581,normal,Company
201063,川金诺,300505,normal,Company
201064,同仁堂,600085,normal,Company
201065,德生科技,002908,normal,Company
201066,欧派家居,603833,normal,Company
201067,继峰股份,603997,normal,Company
201068,麦迪科技,603990,normal,Company
201069,南卫股份,603880,normal,Company
201070,四通股份,603838,normal,Company
201071,华扬联众,603825,normal,Company
201072,乾景园林,603778,normal,Company
201073,南威软件,603636,normal,Company
201074,韦尔股份,603501,normal,Company
201075,广东骏亚,603386,normal,Company
201076,迪生力,603335,normal,Company
201077,福鞍股份,603315,normal,Company
201078,德新交运,603032,normal,Company
201079,新宏泰,603016,normal,Company
201080,弘讯科技,603015,normal,Company
201081,龙宇燃油,603003,normal,Company
201082,大连港,601880,normal,Company
201083,中远海发,601866,normal,Company
201084,光大银行,601818,normal,Company
201085,上海电气,601727,normal,Company
201086,郑煤机,601717,normal,Company
201087,中国电建,601669,normal,Company
201088,ST锐电,601558,ST,Company
201089,工商银行,601398,normal,Company
201090,XD中国中,601390,normal,Company
201091,农业银行,601288,normal,Company
201092,吉鑫科技,601218,normal,Company
201093,江南水务,601199,normal,Company
201094,海南橡胶,601118,normal,Company
201095,中国一重,601106,normal,Company
201096,重庆钢铁,601005,normal,Company
201097,宝胜股份,600973,normal,Company
201098,广西广电,600936,normal,Company
201099,伊利股份,600887,normal,Company
201100,华东电脑,600850,normal,Company
201101,上海临港,600848,normal,Company
201102,丹化科技,600844,normal,Company
201103,四川长虹,600839,normal,Company
201104,东方集团,600811,normal,Company
201105,天津磁卡,600800,normal,Company
201106,钱江生化,600796,normal,Company
201107,宁波富邦,600768,normal,Company
201108,园城黄金,600766,normal,Company
201109,中国海防,600764,normal,Company
201110,洲际油气,600759,normal,Company
201111,海航科技,600751,normal,Company
201112,江中药业,600750,normal,Company
201113,闻泰科技,600745,normal,Company
201114,华远地产,600743,normal,Company
201115,中粮糖业,600737,normal,Company
201116,SST前锋,600733,ST,Company
201117,湖南海利,600731,normal,Company
201118,宁波富达,600724,normal,Company
201119,大连热电,600719,normal,Company
201120,凤凰股份,600716,normal,Company
201121,南京医药,600713,normal,Company
201122,中航资本,600705,normal,Company
201123,*ST工新,600701,ST,Company
201124,亚通股份,600692,normal,Company
201125,上海石化,600688,normal,Company
201126,刚泰控股,600687,normal,Company
201127,四川金顶,600678,normal,Company
201128,哈药股份,600664,normal,Company
201129,万业Company,600641,normal,Company
201130,龙头股份,600630,normal,Company
201131,莫高股份,600543,normal,Company
201132,江南高纤,600527,normal,Company
201133,海航基础,600515,normal,Company
201134,黑牡丹,600510,normal,Company
201135,天富能源,600509,normal,Company
201136,上海能源,600508,normal,Company
201137,香梨股份,600506,normal,Company
201138,安徽水利,600502,normal,Company
201139,鹏欣资源,600490,normal,Company
201140,扬农化工,600486,normal,Company
201141,信威集团,600485,normal,Company
201142,*ST柳化,600423,ST,Company
201143,*ST抚钢,600399,ST,Company
201144,*ST安煤,600397,ST,Company
201145,三房巷,600370,normal,Company
201146,国旅联合,600358,normal,Company
201147,精伦电子,600355,normal,Company
201148,国机汽车,600335,normal,Company
201149,长春燃气,600333,normal,Company
201150,中新药业,600329,normal,Company
201151,新力金融,600318,normal,Company
201152,XD营口港,600317,normal,Company
201153,荣华实业,600311,normal,Company
201154,酒钢宏兴,600307,normal,Company
201155,维维股份,600300,normal,Company
201156,三峡新材,600293,normal,Company
201157,华仪电气,600290,normal,Company
201158,钱江水利,600283,normal,Company
201159,太化股份,600281,normal,Company
201160,青海华鼎,600243,normal,Company
201161,时代万恒,600241,normal,Company
201162,金鹰股份,600232,normal,Company
201163,瀚叶股份,600226,normal,Company
201164,天津松江,600225,normal,Company
201165,海航控股,600221,normal,Company
201166,南山铝业,600219,normal,Company
201167,中再资环,600217,normal,Company
201168,*ST罗顿,600209,ST,Company
201169,东安动力,600178,normal,Company
201170,雅戈尔,600177,normal,Company
201171,美都能源,600175,normal,Company
201172,太原重工,600169,normal,Company
201173,福田汽车,600166,normal,Company
201174,永泰能源,600157,normal,Company
201175,商赢环球,600146,normal,Company
201176,*ST新亿,600145,ST,Company
201177,金发科技,600143,normal,Company
201178,宏图高科,600122,normal,Company
201179,特变电工,600089,normal,Company
201180,东方金钰,600086,normal,Company
201181,宋都股份,600077,normal,Company
201182,上海梅林,600073,normal,Company
201183,浙江广厦,600052,normal,Company
201184,楚天高速,600035,normal,Company
201185,福建高速,600033,normal,Company
201186,山东钢铁,600022,normal,Company
201187,中原高速,600020,normal,Company
201188,日照港,600017,normal,Company
201189,首创股份,600008,normal,Company
201190,宁德时代,300750,normal,Company
201191,御家汇,300740,normal,Company
201192,海特生物,300683,normal,Company
201193,大烨智能,300670,normal,Company
201194,立昂技术,300603,normal,Company
201195,汇金科技,300561,normal,Company
201196,横河模具,300539,normal,Company
201197,金冠电气,300510,normal,Company
201198,通合科技,300491,normal,Company
201199,康斯特,300445,normal,Company
201200,四通新材,300428,normal,Company
201201,天翔环境,300362,normal,Company
201202,联创互联,300343,normal,Company
201203,旋极信息,300324,normal,Company
201204,聚飞光电,300303,normal,Company
201205,森远股份,300210,normal,Company
201206,海伦哲,300201,normal,Company
201207,纳川股份,300198,normal,Company
201208,铁汉生态,300197,normal,Company
201209,永清环保,300187,normal,Company
201210,通裕重工,300185,normal,Company
201211,朗源股份,300175,normal,Company
201212,汤臣倍健,300146,normal,Company
201213,英唐智控,300131,normal,Company
201214,东方日升,300118,normal,Company
201215,向日葵,300111,normal,Company
201216,吉药控股,300108,normal,Company
201217,回天新材,300041,normal,Company
201218,*金亚,300028,normal,Company
201219,网宿科技,300017,normal,Company
201220,天海防务,300008,normal,Company
201221,绿康生化,002868,normal,Company
201222,盘龙药业,002864,normal,Company
201223,三晖电气,002857,normal,Company
201224,美芝股份,002856,normal,Company
201225,比音勒芬,002832,normal,Company
201226,东方中科,002819,normal,Company
201227,凯龙股份,002783,normal,Company
201228,高科石化,002778,normal,Company
201229,天际股份,002759,normal,Company
201230,东方新星,002755,normal,Company
201231,国光股份,002749,normal,Company
201232,富煌钢构,002743,normal,Company
201233,万达电影,002739,normal,Company
201234,金莱特,002723,normal,Company
201235,麦趣尔,002719,normal,Company
201236,金贵银业,002716,normal,Company
201237,国盛金控,002670,normal,Company
201238,奥马电器,002668,normal,Company
201239,首航节能,002665,normal,Company
201240,摩登大道,002656,normal,Company
201241,加加食品,002650,normal,Company
201242,勤上股份,002638,normal,Company
201243,华西能源,002630,normal,Company
201244,露笑科技,002617,normal,Company
201245,爱康科技,002610,normal,Company
201246,世纪华通,002602,normal,Company
201247,清新环境,002573,normal,Company
201248,步森股份,002569,normal,Company
201249,唐人神,002567,normal,Company
201250,新联电子,002546,normal,Company
201251,达华智能,002512,normal,Company
201252,大康农业,002505,normal,Company
201253,搜于特,002503,normal,Company
201254,骅威文化,002502,normal,Company
201255,辉丰股份,002496,normal,Company
201256,希努尔,002485,normal,Company
201257,广田集团,002482,normal,Company
201258,常宝股份,002478,normal,Company
201259,雏鹰农牧,002477,normal,Company
201260,众应互联,002464,normal,Company
201261,康得新,002450,normal,Company
201262,中南文化,002445,normal,Company
201263,誉衡药业,002437,normal,Company
201264,兴森科技,002436,normal,Company
201265,棕榈股份,002431,normal,Company
201266,必康股份,002411,normal,Company
201267,齐翔腾达,002408,normal,Company
201268,卓翼科技,002369,normal,Company
201269,中恒电气,002364,normal,Company
201270,北讯集团,002359,normal,Company
201271,东方园林,002310,normal,Company
201272,中利集团,002309,normal,Company
201273,精艺股份,002295,normal,Company
201274,友阿股份,002277,normal,Company
201275,*ST东南,002263,ST,Company
201276,上海莱士,002252,normal,Company
201277,澳洋顺昌,002245,normal,Company
201278,奥特佳,002239,normal,Company
201279,恒邦股份,002237,normal,Company
201280,江南化工,002226,normal,Company
201281,三 力 士,002224,normal,Company
201282,天宝食品,002220,normal,Company
201283,飞马国际,002210,normal,Company
201284,*ST准油,002207,ST,Company
201285,楚江新材,002171,normal,Company
201286,东方锆业,002167,normal,Company
201287,报 喜 鸟,002154,normal,Company
201288,广电运通,002152,normal,Company
201289,新光圆成,002147,normal,Company
201290,贤丰控股,002141,normal,Company
201291,科陆电子,002121,normal,Company
201292,天润数娱,002113,normal,Company
201293,冠福股份,002102,normal,Company
201294,浔兴股份,002098,normal,Company
201295,新 海 宜,002089,normal,Company
201296,东方海洋,002086,normal,Company
201297,万邦德,002082,normal,Company
201298,苏州固锝,002079,normal,Company
201299,沙钢股份,002075,normal,Company
201300,景兴纸业,002067,normal,Company
201301,瑞泰科技,002066,normal,Company
201302,云南旅游,002059,normal,Company
201303,中工国际,002051,normal,Company
201304,山东威达,002026,normal,Company
201305,盾安环境,002011,normal,Company
201306,*ST 中绒,000982,ST,Company
201307,*ST中基,000972,ST,Company
201308,盈峰环境,000967,normal,Company
201309,钱江摩托,000913,normal,Company
201310,*ST天化,000912,ST,Company
201311,景峰医药,000908,normal,Company
201312,海印股份,000861,normal,Company
201313,东莞控股,000828,normal,Company
201314,太钢不锈,000825,normal,Company
201315,铁岭新城,000809,normal,Company
201316,凯撒旅游,000796,normal,Company
201317,三毛派神,000779,normal,Company
201318,漳州发展,000753,normal,Company
201319,锌业股份,000751,normal,Company
201320,美锦能源,000723,normal,Company
201321,黑芝麻,000716,normal,Company
201322,京蓝科技,000711,normal,Company
201323,河钢股份,000709,normal,Company
201324,惠天热电,000692,normal,Company
201325,宝新能源,000690,normal,Company
201326,当代东方,000673,normal,Company
201327,金鸿控股,000669,normal,Company
201328,经纬纺机,000666,normal,Company
201329,茂化实华,000637,normal,Company
201330,天茂集团,000627,normal,Company
201331,海螺型材,000619,normal,Company
201332,海航投资,000616,normal,Company
201333,天首发展,000611,normal,Company
201334,中迪投资,000609,normal,Company
201335,华媒控股,000607,normal,Company
201336,盛达矿业,000603,normal,Company
201337,金洲慈航,000587,normal,Company
201338,海马汽车,000572,normal,Company
201339,海南海药,000566,normal,Company
201340,供销大集,000564,normal,Company
201341,陕国投Ａ,000563,normal,Company
201342,靖远煤电,000552,normal,Company
201343,金浦钛业,000545,normal,Company
201344,中天金融,000540,normal,Company
201345,紫光学大,000526,normal,Company
201346,兴业矿业,000426,normal,Company
201347,南京公用,000421,normal,Company
201348,*ST地矿,000409,ST,Company
201349,藏格控股,000408,normal,Company
201350,东方市场,000301,normal,Company
201351,中联重科,000157,normal,Company
201352,广聚能源,000096,normal,Company
201353,天健集团,000090,normal,Company
201354,皇庭国际,000056,normal,Company
201355,*ST康达,000048,ST,Company
201356,中洲控股,000042,normal,Company
201357,深大通,000038,normal,Company
201358,深深房Ａ,000029,normal,Company
201359,深科技,000021,normal,Company
201360,美丽生态,000010,normal,Company
201361,神州高铁,000008,normal,Company
201362,金陵体育,300651,normal,Company
201363,上海钢联,300226,normal,Company
201364,通化东宝,600867,normal,Company
201365,华润双鹤,600062,normal,Company
201366,海波重科,300517,normal,Company
201367,龙马环卫,603686,normal,Company
201368,苏州科达,603660,normal,Company
201369,恒华科技,300365,normal,Company
201370,亚玛顿,002623,normal,Company
201371,先锋电子,002767,normal,Company
201372,天能重工,300569,normal,Company
201373,东江环保,002672,normal,Company
201374,白云机场,600004,normal,Company
201375,洛阳玻璃,600876,normal,Company
201376,八菱科技,002592,normal,Company
201377,安靠智电,300617,normal,Company
201378,广生堂,300436,normal,Company
201379,坚朗五金,002791,normal,Company
201380,新奥股份,600803,normal,Company
201381,泰和新材,002254,normal,Company
201382,国科微,300672,normal,Company
201383,瑞尔特,002790,normal,Company
201384,千金药业,600479,normal,Company
201385,上海亚虹,603159,normal,Company
201386,康达新材,002669,normal,Company
201387,国美通讯,600898,normal,Company
201388,富安娜,002327,normal,Company
201389,惠发股份,603536,normal,Company
201390,科大智能,300222,normal,Company
201391,乐普医疗,300003,normal,Company
201392,亚联发展,002316,normal,Company
201393,华大基因,300676,normal,Company
201394,海能达,002583,normal,Company
201395,新黄浦,600638,normal,Company
201396,科隆股份,300405,normal,Company
201397,艾艾精工,603580,normal,Company
201398,畅联股份,603648,normal,Company
201399,华菱钢铁,000932,normal,Company
201400,飞亚达Ａ,000026,normal,Company
201401,美利云,000815,normal,Company
201402,徕木股份,603633,normal,Company
201403,力生制药,002393,normal,Company
201404,奇精机械,603677,normal,Company
201405,腾信股份,300392,normal,Company
201406,东方电缆,603606,normal,Company
201407,凯发电气,300407,normal,Company
201408,南通锻压,300280,normal,Company
201409,中航重机,600765,normal,Company
201410,ST生化,000403,ST,Company
201411,航新科技,300424,normal,Company
201412,南京银行,601009,normal,Company
201413,亚宝药业,600351,normal,Company
201414,五矿资本,600390,normal,Company
201415,龙津药业,002750,normal,Company
201416,天音控股,000829,normal,Company
201417,碳元科技,603133,normal,Company
201418,恒生电子,600570,normal,Company
201419,宝光股份,600379,normal,Company
201420,九安医疗,002432,normal,Company
201421,上海九百,600838,normal,Company
201422,光莆股份,300632,normal,Company
201423,重庆燃气,600917,normal,Company
201424,宜华生活,600978,normal,Company
201425,首商股份,600723,normal,Company
201426,博闻科技,600883,normal,Company
201427,熙菱信息,300588,normal,Company
201428,煌上煌,002695,normal,Company
201429,晨化股份,300610,normal,Company
201430,浙江众成,002522,normal,Company
201431,安信信托,600816,normal,Company
201432,银座股份,600858,normal,Company
201433,天康生物,002100,normal,Company
201434,金钼股份,601958,normal,Company
201435,江苏银行,600919,normal,Company
201436,华鲁恒升,600426,normal,Company
201437,常山北明,000158,normal,Company
201438,江西长运,600561,normal,Company
201439,安泰科技,000969,normal,Company
201440,隧道股份,600820,normal,Company
201441,天和防务,300397,normal,Company
201442,上港集团,600018,normal,Company
201443,南兴装备,002757,normal,Company
201444,皖通高速,600012,normal,Company
201445,宝鹰股份,002047,normal,Company
201446,美盈森,002303,normal,Company
201447,民生银行,600016,normal,Company
201448,同济堂,600090,normal,Company
201449,合肥百货,000417,normal,Company
201450,常熟银行,601128,normal,Company
201451,交通银行,601328,normal,Company
201452,白云电器,603861,normal,Company
201453,交大昂立,600530,normal,Company
201454,龙星化工,002442,normal,Company
201455,新华联,000620,normal,Company
201456,九州通,600998,normal,Company
201457,燕塘乳业,002732,normal,Company
201458,久远银海,002777,normal,Company
201459,金路集团,000510,normal,Company
201460,农 产 品,000061,normal,Company
201461,皮阿诺,002853,normal,Company
201462,贵糖股份,000833,normal,Company
201463,尚品宅配,300616,normal,Company
201464,广州港,601228,normal,Company
201465,秋林集团,600891,normal,Company
201466,开滦股份,600997,normal,Company
201467,海油工程,600583,normal,Company
201468,鱼跃医疗,002223,normal,Company
201469,红旗连锁,002697,normal,Company
201470,华通医药,002758,normal,Company
201471,恒润股份,603985,normal,Company
201472,南 玻Ａ,000012,normal,Company
201473,金杯电工,002533,normal,Company
201474,东方明珠,600637,normal,Company
201475,兴业银行,601166,normal,Company
201476,中信国安,000839,normal,Company
201477,上汽集团,600104,normal,Company
201478,上实发展,600748,normal,Company
201479,仙琚制药,002332,normal,Company
201480,高争民爆,002827,normal,Company
201481,吉林森工,600189,normal,Company
201482,金龙机电,300032,normal,Company
201483,日出东方,603366,normal,Company
201484,海通证券,600837,normal,Company
201485,广东榕泰,600589,normal,Company
201486,中威电子,300270,normal,Company
201487,格力地产,600185,normal,Company
201488,新坐标,603040,normal,Company
201489,天士力,600535,normal,Company
201490,强力新材,300429,normal,Company
201491,新宁物流,300013,normal,Company
201492,海王生物,000078,normal,Company
201493,平安银行,000001,normal,Company
201494,津劝业,600821,normal,Company
201495,安徽合力,600761,normal,Company
201496,国检集团,603060,normal,Company
201497,信隆健康,002105,normal,Company
201498,东兴证券,601198,normal,Company
201499,时代出版,600551,normal,Company
201500,大有能源,600403,normal,Company
201501,三维工程,002469,normal,Company
201502,新通联,603022,normal,Company
201503,秀强股份,300160,normal,Company
201504,光力科技,300480,normal,Company
201505,南宁百货,600712,normal,Company
201506,苏常柴Ａ,000570,normal,Company
201507,冠豪高新,600433,normal,Company
201508,赣粤高速,600269,normal,Company
201509,南华生物,000504,normal,Company
201510,中远海能,600026,normal,Company
201511,双环传动,002472,normal,Company
201512,广百股份,002187,normal,Company
201513,银河生物,000806,normal,Company
201514,山西汾酒,600809,normal,Company
201515,中国重工,601989,normal,Company
201516,中葡股份,600084,normal,Company
201517,厦工股份,600815,normal,Company
201518,大众交通,600611,normal,Company
201519,汇嘉时代,603101,normal,Company
201520,白银有色,601212,normal,Company
201521,华铭智能,300462,normal,Company
201522,晨鸣纸业,000488,normal,Company
201523,福建水泥,600802,normal,Company
201524,博信股份,600083,normal,Company
201525,中国重汽,000951,normal,Company
201526,ST明科,600091,ST,Company
201527,富瀚微,300613,normal,Company
201528,康恩贝,600572,normal,Company
201529,云南锗业,002428,normal,Company
201530,潜能恒信,300191,normal,Company
201531,大金重工,002487,normal,Company
201532,中国医药,600056,normal,Company
201533,普利特,002324,normal,Company
201534,赢合科技,300457,normal,Company
201535,至正股份,603991,normal,Company
201536,积成电子,002339,normal,Company
201537,上海天洋,603330,normal,Company
201538,云煤能源,600792,normal,Company
201539,同达创业,600647,normal,Company
201540,中国石油,601857,normal,Company
201541,诚志股份,000990,normal,Company
201542,华泰证券,601688,normal,Company
201543,模塑科技,000700,normal,Company
201544,宏润建设,002062,normal,Company
201545,荣晟环保,603165,normal,Company
201546,长鹰信质,002664,normal,Company
201547,中油资本,000617,normal,Company
201548,伯特利,603596,normal,Company
201549,苏宁环球,000718,normal,Company
201550,宁波建工,601789,normal,Company
201551,荃银高科,300087,normal,Company
201552,捷成股份,300182,normal,Company
201553,轴研科技,002046,normal,Company
201554,天地源,600665,normal,Company
201555,联得装备,300545,normal,Company
201556,优德精密,300549,normal,Company
