index:ID,name,sex,age,code,job,:LABEL
103941,杨胜利,男,49岁,600540,董事,Executive
103942,关志强,男,56岁,600540,独立董事,Executive
103943,黑永刚,男,45岁,600540,独立董事,Executive
103944,边新俊,男,54岁,600540,独立董事,Executive
103945,陈武,男,50岁,600866,"董事长,董事",Executive
103946,罗宁,男,56岁,600866,"副董事长,董事",Executive
103947,朱华,男,41岁,600866,董事,Executive
103948,莫仕文,男,46岁,600866,董事,Executive
103949,黎伟宁,男,57岁,600866,董事,Executive
103950,宋晓明,男,44岁,600866,董事,Executive
103951,徐勇,男,59岁,600866,独立董事,Executive
103952,赵谋明,男,54岁,600866,独立董事,Executive
103953,王艳,女,43岁,600866,独立董事,Executive
103954,张宇松,男,48岁,002332,"董事长,董事",Executive
103955,张王伟,男,36岁,002332,董事,Executive
103956,徐衠,男,42岁,002332,董事,Executive
103957,张国钧,男,57岁,002332,董事,Executive
103958,陈卫武,男,47岁,002332,董事,Executive
103959,吕汝韦,男,54岁,002332,董事,Executive
103960,陈康华,男,61岁,002332,独立董事,Executive
103961,赵苏靖,女,69岁,002332,独立董事,Executive
103962,傅颀,女,39岁,002332,独立董事,Executive
103963,许开华,男,52岁,002340,"董事长,董事",Executive
103964,王敏,女,59岁,002340,董事,Executive
103965,张旸,男,39岁,002340,董事,Executive
103966,陈星题,男,56岁,002340,董事,Executive
103967,李映照,男,56岁,002340,独立董事,Executive
103968,吴树阶,男,56岁,002340,独立董事,Executive
103969,方同华,男,55岁,603567,"董事长,董事",Executive
103970,许照芹,女,47岁,603567,董事,Executive
103971,王亚非,男,63岁,603567,董事,Executive
103972,肖国亮,男,71岁,603567,独立董事,Executive
103973,崔少华,男,61岁,603567,独立董事,Executive
103974,石华山,男,50岁,300403,"董事长,董事",Executive
103975,吴格明,男,51岁,300403,董事,Executive
103976,马春寿,男,50岁,300403,董事,Executive
103977,郑立楷,男,46岁,300403,董事,Executive
103978,郭林生,男,46岁,300403,董事,Executive
103979,李振华,男,32岁,300403,董事,Executive
103980,谢泓,男,49岁,300403,独立董事,Executive
103981,乐君波,男,36岁,300403,独立董事,Executive
103982,陈佳林,男,47岁,300403,独立董事,Executive
103983,陈惠劼,男,50岁,000058,"董事长,董事",Executive
103984,刘志军,男,50岁,000058,董事,Executive
103985,张光柳,男,56岁,000058,董事,Executive
103986,徐腊平,男,40岁,000058,董事,Executive
103987,张良,男,47岁,000058,董事,Executive
103988,李罗力,男,71岁,000058,独立董事,Executive
103989,范值清,男,69岁,000058,独立董事,Executive
103990,宋萍萍,女,51岁,000058,独立董事,Executive
103991,孔祥洲,男,57岁,300407,"董事长,董事",Executive
103992,王伟,男,54岁,300407,董事,Executive
103993,褚飞,男,55岁,300407,董事,Executive
103994,张忠杰,男,48岁,300407,董事,Executive
103995,王传启,男,49岁,300407,董事,Executive
103996,王勇,男,51岁,300407,董事,Executive
103997,苏金其,男,55岁,300407,独立董事,Executive
103998,宋平岗,男,53岁,300407,独立董事,Executive
103999,林志,男,48岁,300407,独立董事,Executive
104000,彭志宏,男,47岁,000673,"董事长,董事",Executive
104001,崔玉杰,男,56岁,000673,"副董事长,董事",Executive
104002,王飞,男,43岁,000673,董事,Executive
104003,蔡凌芳,女,48岁,000673,董事,Executive
104004,王春芳,男,49岁,000673,董事,Executive
104005,王东红,男,51岁,000673,董事,Executive
104006,田旺林,男,61岁,000673,独立董事,Executive
104007,陈守德,男,42岁,000673,独立董事,Executive
104008,苏培科,男,39岁,000673,独立董事,Executive
104009,章有春,男,54岁,300435,"董事长,董事",Executive
104010,章有虎,男,49岁,300435,"副董事长,董事",Executive
104011,王晋,男,46岁,300435,董事,Executive
104012,钟晓龙,男,54岁,300435,董事,Executive
104013,张国兴,男,44岁,300435,董事,Executive
104014,陈环琴,女,42岁,300435,董事,Executive
104015,陈光明,男,60岁,300435,独立董事,Executive
104016,黄加宁,男,43岁,300435,独立董事,Executive
104017,田园园,女,45岁,300435,独立董事,Executive
104018,李邦良,男,72岁,000963,"董事长,董事",Executive
104019,吕梁,男,44岁,000963,董事,Executive
104020,李阅东,男,46岁,000963,董事,Executive
104021,傅航,男,55岁,000963,董事,Executive
104022,牛战旗,男,51岁,000963,董事,Executive
104023,亢伟,女,50岁,000963,董事,Executive
104024,张炜,男,47岁,000963,独立董事,Executive
104025,钟晓明,男,56岁,000963,独立董事,Executive
104026,杨岚,女,49岁,000963,独立董事,Executive
104027,齐美胜,男,50岁,601808,"董事长,执行董事",Executive
104028,曹树杰,男,54岁,601808,执行董事,Executive
104029,孟军,男,58岁,601808,非执行董事,Executive
104030,张武奎,男,59岁,601808,非执行董事,Executive
104031,王桂埙,男,67岁,601808,独立非执行董事,Executive
104032,罗康平,男,64岁,601808,独立非执行董事,Executive
104033,方中,男,66岁,601808,独立非执行董事,Executive
104034,周斌,男,50岁,600420,"董事长,董事",Executive
104035,李智明,男,56岁,600420,"副董事长,董事",Executive
104036,杨军,男,52岁,600420,董事,Executive
104037,刘存周,男,74岁,600420,董事,Executive
104038,章建辉,男,73岁,600420,董事,Executive
104039,杨逢奇,男,60岁,600420,董事,Executive
104040,许定波,男,55岁,600420,独立董事,Executive
104041,邵蓉,女,56岁,600420,独立董事,Executive
104042,印春华,男,53岁,600420,独立董事,Executive
104043,汪天祥,男,62岁,300194,"董事长,董事",Executive
104044,蒋晨,男,45岁,300194,董事,Executive
104045,汤沁,男,49岁,300194,董事,Executive
104046,黄涛,男,47岁,300194,董事,Executive
104047,蒋宁,男,58岁,300194,董事,Executive
104048,汪伟,男,51岁,300194,董事,Executive
104049,马赟,男,47岁,300194,独立董事,Executive
104050,黎明,男,54岁,300194,独立董事,Executive
104051,李群英,女,55岁,300194,独立董事,Executive
104052,陈来泉,男,59岁,000601,"董事长,董事",Executive
104053,肖南贵,男,55岁,000601,"副董事长,董事",Executive
104054,胡启金,男,40岁,000601,董事,Executive
104055,陈东佳,男,29岁,000601,董事,Executive
104056,陈琳,女,46岁,000601,董事,Executive
104057,苏运法,男,61岁,000601,独立董事,Executive
104058,陈燕,女,32岁,000601,独立董事,Executive
104059,侯向京,男,60岁,000601,独立董事,Executive
104060,朱运绍,男,51岁,000601,职工董事,Executive
104061,高渝文,男,51岁,600056,"董事长,董事",Executive
104062,侯文玲,男,52岁,600056,董事,Executive
104063,王宏新,男,51岁,600056,董事,Executive
104064,徐明,男,53岁,600056,董事,Executive
104065,祝继高,男,36岁,600056,独立董事,Executive
104066,史录文,男,55岁,600056,独立董事,Executive
104067,王晓良,男,63岁,600056,独立董事,Executive
104068,张天宇,男,42岁,600056,职工董事,Executive
104069,孙忠义,男,64岁,002696,"董事长,董事",Executive
104070,欧顺明,男,43岁,002696,董事,Executive
104071,蔡晶,女,60岁,002696,董事,Executive
104072,王琦,男,45岁,002696,董事,Executive
104073,王运生,男,50岁,002696,独立董事,Executive
104074,高程海,男,39岁,002696,独立董事,Executive
104075,江虹锐,女,34岁,002696,独立董事,Executive
104076,郭东圣,男,40岁,600179,"董事长,董事",Executive
104077,王经文,男,46岁,600179,董事,Executive
104078,崔建霖,男,43岁,600179,董事,Executive
104079,郭文圣,男,49岁,600179,董事,Executive
104080,包季鸣,男,66岁,600179,独立董事,Executive
104081,储雪俭,男,57岁,600179,独立董事,Executive
104082,赵雪媛,女,48岁,600179,独立董事,Executive
104083,王天然,男,75岁,300024,名誉董事长,Executive
104084,于海斌,男,54岁,300024,"董事长,董事",Executive
104085,曲道奎,男,57岁,300024,"副董事长,董事",Executive
104086,王宏玉,男,52岁,300024,董事,Executive
104087,史泽林,男,53岁,300024,董事,Executive
104088,梁波,男,53岁,300024,董事,Executive
104089,赵庆党,男,54岁,300024,董事,Executive
104090,宋廷锋,男,50岁,300024,独立董事,Executive
104091,朱向阳,男,53岁,300024,独立董事,Executive
104092,胡天龙,男,41岁,300024,独立董事,Executive
104093,顾伟,男,53岁,002429,"董事长,董事",Executive
104094,全劲松,男,50岁,002429,"副董事长,董事",Executive
104095,严志荣,男,47岁,002429,董事,Executive
104096,康健,男,44岁,002429,董事,Executive
104097,许峰,男,44岁,002429,董事,Executive
104098,姚小聪,男,65岁,002429,独立董事,Executive
104099,张力,男,42岁,002429,独立董事,Executive
104100,范伟强,男,54岁,002429,独立董事,Executive
104101,黄巧灵,男,60岁,300144,"董事长,董事",Executive
104102,张建坤,男,54岁,300144,董事,Executive
104103,张娴,女,44岁,300144,董事,Executive
104104,商玲霞,女,43岁,300144,董事,Executive
104105,刘岩,男,46岁,300144,董事,Executive
104106,黄巧龙,男,58岁,300144,董事,Executive
104107,何思源,男,71岁,300144,独立董事,Executive
104108,兰克,男,67岁,300144,独立董事,Executive
104109,俞勤宜,女,38岁,300144,独立董事,Executive
104110,邵建明,男,55岁,000861,"董事长,董事",Executive
104111,邵建佳,男,53岁,000861,董事,Executive
104112,潘尉,男,41岁,000861,董事,Executive
104113,陈文胜,男,48岁,000861,董事,Executive
104114,李峻峰,男,63岁,000861,独立董事,Executive
104115,朱为绎,男,42岁,000861,独立董事,Executive
104116,慕丽娜,女,39岁,000861,独立董事,Executive
104117,龚少晖,男,50岁,300051,"董事长,董事",Executive
104118,李强,男,47岁,300051,董事,Executive
104119,涂连东,男,50岁,300051,独立董事,Executive
104120,曾招文,男,53岁,300051,独立董事,Executive
104121,吴红军,男,48岁,300051,独立董事,Executive
104122,黄俞,男,50岁,000068,"董事长,董事",Executive
104123,孙盛典,男,63岁,000068,"副董事长,董事",Executive
104124,邢春琪,男,49岁,000068,董事,Executive
104125,潘文堂,男,53岁,000068,董事,Executive
104126,童利斌,男,46岁,000068,董事,Executive
104127,张诗平,男,55岁,000068,董事,Executive
104128,刘佼,女,31岁,000068,董事,Executive
104129,林涛,男,46岁,000068,独立董事,Executive
104130,雷达,男,56岁,000068,独立董事,Executive
104131,宋晏,女,36岁,000068,独立董事,Executive
104132,孙枫,男,66岁,000068,独立董事,Executive
104133,任意,女,34岁,000068,独立董事,Executive
104134,陈启伟,男,55岁,600825,"董事长,董事",Executive
104135,吴晓晖,男,52岁,600825,"副董事长,董事",Executive
104136,刘航,男,49岁,600825,董事,Executive
104137,李翔,男,47岁,600825,董事,Executive
104138,程峰,男,47岁,600825,董事,Executive
104139,李爽,女,47岁,600825,董事,Executive
104140,盛雷鸣,男,48岁,600825,独立董事,Executive
104141,林利军,男,45岁,600825,独立董事,Executive
104142,王悦,女,40岁,600825,独立董事,Executive
104143,武永强,男,53岁,002139,"董事长,董事",Executive
104144,彭干泉,男,46岁,002139,董事,Executive
104145,纪树海,男,56岁,002139,董事,Executive
104146,武航,男,34岁,002139,董事,Executive
104147,华秀萍,女,40岁,002139,独立董事,Executive
104148,施云,男,40岁,002139,独立董事,Executive
104149,郝世明,男,51岁,002139,独立董事,Executive
104150,马伟,男,44岁,002139,职工董事,Executive
104151,郑泗滨,男,52岁,002139,职工董事,Executive
104152,童甫,男,36岁,600751,"董事长,董事",Executive
104153,柯生灿,男,35岁,600751,"副董事长,董事",Executive
104154,桂海鸿,男,41岁,600751,董事,Executive
104155,朱颖锋,男,38岁,600751,董事,Executive
104156,向国栋,男,55岁,600751,独立董事,Executive
104157,吕品图,男,71岁,600751,独立董事,Executive
104158,郑春美,女,53岁,600751,独立董事,Executive
104159,张加勇,男,43岁,603600,"董事长,董事",Executive
104160,阮正富,男,53岁,603600,董事,Executive
104161,张茂,男,46岁,603600,董事,Executive
104162,尚巍巍,女,45岁,603600,董事,Executive
104163,谢咏恩,男,64岁,603600,独立董事,Executive
104164,王佳芬,女,67岁,603600,独立董事,Executive
104165,蔡海静,女,36岁,603600,独立董事,Executive
104166,吴厚刚,男,54岁,002069,"董事长,董事",Executive
104167,梁峻,男,39岁,002069,董事,Executive
104168,邹建,男,47岁,002069,董事,Executive
104169,王涛,男,50岁,002069,董事,Executive
104170,赵志年,男,59岁,002069,董事,Executive
104171,罗伟新,男,40岁,002069,董事,Executive
104172,丛锦秀,女,50岁,002069,独立董事,Executive
104173,陈本洲,男,55岁,002069,独立董事,Executive
104174,吴晓巍,男,61岁,002069,独立董事,Executive
104175,陈树文,男,63岁,002069,独立董事,Executive
104176,周泽湘,男,53岁,300302,"董事长,董事",Executive
104177,罗华,男,42岁,300302,董事,Executive
104178,杨永松,男,53岁,300302,董事,Executive
104179,佟易虹,男,54岁,300302,董事,Executive
104180,陈守忠,男,55岁,300302,独立董事,Executive
104181,李东红,男,46岁,300302,独立董事,Executive
104182,唐宏,男,51岁,300302,独立董事,Executive
104183,沈华平,男,50岁,600854,"董事长,董事",Executive
104184,程小平,男,56岁,600854,"副董事长,董事",Executive
104185,唐宝华,男,62岁,600854,"副董事长,董事",Executive
104186,吴颖琦,女,51岁,600854,董事,Executive
104187,陶波,女,52岁,600854,董事,Executive
104188,孙幼军,男,nan,600854,董事,Executive
104189,王荣朝,男,52岁,600854,独立董事,Executive
104190,滕晓梅,女,53岁,600854,独立董事,Executive
104191,谢竹云,男,43岁,600854,独立董事,Executive
104192,王大壮,男,56岁,000698,"董事长,董事",Executive
104193,孙泽胜,男,47岁,000698,董事,Executive
104194,周展鹏,男,33岁,000698,董事,Executive
104195,李忠,男,49岁,000698,董事,Executive
104196,李忠臣,男,51岁,000698,董事,Executive
104197,刘沂,男,55岁,000698,董事,Executive
104198,姚海鑫,男,56岁,000698,独立董事,Executive
104199,范存艳,女,48岁,000698,独立董事,Executive
104200,赵希男,男,58岁,000698,独立董事,Executive
104201,张道才,男,68岁,002050,名誉董事长,Executive
104202,张亚波,男,44岁,002050,"董事长,董事",Executive
104203,王大勇,男,49岁,002050,董事,Executive
104204,陈雨忠,男,52岁,002050,董事,Executive
104205,於树立,男,70岁,002050,董事,Executive
104206,倪晓明,男,50岁,002050,董事,Executive
104207,张少波,男,39岁,002050,董事,Executive
104208,沈玉平,男,61岁,002050,独立董事,Executive
104209,张亚平,女,61岁,002050,独立董事,Executive
104210,计骅,男,50岁,002050,独立董事,Executive
104211,张杰,男,56岁,002235,"董事长,董事",Executive
104212,黄清华,女,44岁,002235,"副董事长,董事",Executive
104213,杨超,男,41岁,002235,董事,Executive
104214,何少平,男,61岁,002235,董事,Executive
104215,刘世平,男,51岁,002235,独立董事,Executive
104216,刘晓海,男,62岁,002235,独立董事,Executive
104217,涂连东,男,50岁,002235,独立董事,Executive
104218,高小平,男,57岁,600165,"董事长,董事",Executive
104219,薛全伟,男,47岁,600165,董事,Executive
104220,张月鹏,男,38岁,600165,董事,Executive
104221,刘云婷,女,38岁,600165,董事,Executive
104222,郑延晴,男,40岁,600165,董事,Executive
104223,祝灿庭,男,48岁,600165,董事,Executive
104224,虞文白,男,43岁,600165,董事,Executive
104225,叶森,男,52岁,600165,独立董事,Executive
104226,张文彬,男,52岁,600165,独立董事,Executive
104227,李宗义,男,48岁,600165,独立董事,Executive
104228,吉剑青,男,48岁,600165,独立董事,Executive
104229,姚建华,男,55岁,300141,"董事长,董事",Executive
104230,李良仁,男,49岁,300141,董事,Executive
104231,肖岷,男,44岁,300141,董事,Executive
104232,姚尧,男,29岁,300141,董事,Executive
104233,周定华,男,66岁,300141,独立董事,Executive
104234,袁文雄,男,49岁,300141,独立董事,Executive
104235,朱兆斌,男,49岁,300141,独立董事,Executive
104236,孙树明,男,56岁,000776,"董事长,执行董事",Executive
104237,林治海,男,54岁,000776,执行董事,Executive
104238,秦力,男,50岁,000776,执行董事,Executive
104239,孙晓燕,女,46岁,000776,执行董事,Executive
104240,李秀林,男,65岁,000776,非执行董事,Executive
104241,尚书志,男,66岁,000776,非执行董事,Executive
104242,刘雪涛,女,53岁,000776,非执行董事,Executive
104243,李延喜,男,48岁,000776,独立非执行董事,Executive
104244,杨雄,男,52岁,000776,独立非执行董事,Executive
104245,陈家乐,男,57岁,000776,独立非执行董事,Executive
104246,汤欣,男,47岁,000776,独立非执行董事,Executive
104247,徐地华,男,55岁,300410,"董事长,董事",Executive
104248,徐国凤,女,46岁,300410,董事,Executive
104249,徐地明,男,51岁,300410,董事,Executive
104250,梅领亮,男,45岁,300410,董事,Executive
104251,徐同,男,31岁,300410,董事,Executive
104252,何坚明,男,44岁,300410,独立董事,Executive
104253,肖万,男,42岁,300410,独立董事,Executive
104254,彭真军,男,55岁,300410,独立董事,Executive
104255,江尚文,男,50岁,000789,"董事长,董事",Executive
104256,胡显坤,男,55岁,000789,董事,Executive
104257,晏国哲,男,43岁,000789,董事,Executive
104258,周彦,男,56岁,000789,董事,Executive
104259,顾有红,女,nan,000789,董事,Executive
104260,王芸,女,52岁,000789,独立董事,Executive
104261,刘作毅,男,67岁,000789,独立董事,Executive
104262,郭华平,男,55岁,000789,独立董事,Executive
104263,刘正军,男,51岁,300187,"董事长,董事",Executive
104264,申晓东,男,56岁,300187,"代董事长,董事",Executive
104265,王峰,女,35岁,300187,董事,Executive
104266,冯延林,男,61岁,300187,董事,Executive
104267,刘仁和,男,52岁,300187,董事,Executive
104268,袁定江,男,50岁,300187,独立董事,Executive
104269,洪源,男,37岁,300187,独立董事,Executive
104270,曹越,男,37岁,300187,独立董事,Executive
104271,蒙科良,男,50岁,600603,"董事长,董事",Executive
104272,杨铁军,男,55岁,600603,"副董事长,董事",Executive
104273,李文强,男,49岁,600603,董事,Executive
104274,刘俊岐,男,50岁,600603,董事,Executive
104275,窦刚贵,男,49岁,600603,独立董事,Executive
104276,宋岩,女,52岁,600603,独立董事,Executive
104277,葛炬,男,54岁,600603,独立董事,Executive
104278,刘选民,男,55岁,000768,"董事长,董事",Executive
104279,何胜强,男,53岁,000768,董事,Executive
104280,李广兴,男,56岁,000768,董事,Executive
104281,李守泽,男,57岁,000768,董事,Executive
104282,罗继德,男,49岁,000768,董事,Executive
104283,王广亚,男,53岁,000768,董事,Executive
104284,庄仁敏,女,58岁,000768,董事,Executive
104285,陈希敏,男,61岁,000768,独立董事,Executive
104286,杨秀云,女,50岁,000768,独立董事,Executive
104287,杨为乔,男,48岁,000768,独立董事,Executive
104288,杨乃定,男,54岁,000768,独立董事,Executive
104289,李玉萍,女,54岁,000768,独立董事,Executive
104290,周凯,男,70岁,000768,外部董事,Executive
104291,李万强,男,47岁,000768,外部董事,Executive
104292,黄煜,男,49岁,300386,"董事长,董事",Executive
104293,李伟,男,48岁,300386,董事,Executive
104294,陆舟,男,48岁,300386,董事,Executive
104295,韩雪峰,男,49岁,300386,董事,Executive
104296,李琪,女,54岁,300386,独立董事,Executive
104297,黄涛,男,53岁,300386,独立董事,Executive
104298,潘利华,男,74岁,300386,独立董事,Executive
104299,何长海,男,53岁,600722,"董事长,董事",Executive
104300,王万强,男,41岁,600722,"副董事长,董事",Executive
104301,郑温雅,女,49岁,600722,董事,Executive
104302,马明玉,男,48岁,600722,董事,Executive
104303,赵丽红,女,48岁,600722,独立董事,Executive
104304,张培超,男,41岁,600722,独立董事,Executive
104305,佟岩,女,41岁,600722,独立董事,Executive
104306,黄岱列,男,59岁,600618,"董事长,董事",Executive
104307,张伟民,男,50岁,600618,董事,Executive
104308,李宁,女,51岁,600618,董事,Executive
104309,张文雷,男,48岁,600618,董事,Executive
104310,王伟,男,49岁,600618,董事,Executive
104311,赵子夜,男,38岁,600618,独立董事,Executive
104312,邵正中,男,54岁,600618,独立董事,Executive
104313,王锦山,男,56岁,600618,独立董事,Executive
104314,俞兆钧,男,60岁,600618,职工董事,Executive
104315,卜范胜,男,65岁,300424,"董事长,董事",Executive
104316,胡琨,男,41岁,300424,董事,Executive
104317,吕海波,男,56岁,300424,董事,Executive
104318,王寿钦,男,37岁,300424,董事,Executive
104319,黄欣,男,56岁,300424,董事,Executive
104320,柳少娟,女,57岁,300424,董事,Executive
104321,李凤瑞,男,51岁,300424,董事,Executive
104322,罗罡,男,45岁,300424,董事,Executive
104323,黄瑞旺,男,54岁,300424,独立董事,Executive
104324,施鼎豪,男,66岁,300424,独立董事,Executive
104325,谢军,男,49岁,300424,独立董事,Executive
104326,肖健,男,37岁,300424,独立董事,Executive
104327,陈勤发,男,50岁,002919,"董事长,董事",Executive
104328,许绍壁,男,56岁,002919,"副董事长,董事",Executive
104329,彭小青,男,48岁,002919,董事,Executive
104330,林典希,男,55岁,002919,董事,Executive
104331,蔡建生,男,42岁,002919,独立董事,Executive
104332,王佩清,男,51岁,002919,独立董事,Executive
104333,钟晓明,男,56岁,002919,独立董事,Executive
104334,吴锡盾,男,55岁,002759,"董事长,董事",Executive
104335,郑文龙,男,54岁,002759,董事,Executive
104336,陶惠平,男,56岁,002759,董事,Executive
104337,陈俊明,男,44岁,002759,董事,Executive
104338,陈名芹,男,36岁,002759,独立董事,Executive
104339,俞俊雄,男,59岁,002759,独立董事,Executive
104340,陈树平,男,52岁,002759,独立董事,Executive
104341,林金锡,男,59岁,002623,"董事长,董事",Executive
104342,林金汉,男,55岁,002623,董事,Executive
104343,刘芹,女,35岁,002623,董事,Executive
104344,王国祥,男,41岁,002623,董事,Executive
104345,张喆民,男,54岁,002623,董事,Executive
104346,曾剑伟,男,54岁,002623,独立董事,Executive
104347,葛晓奇,男,53岁,002623,独立董事,Executive
104348,刘金祥,男,50岁,002623,独立董事,Executive
104349,袁仁军,男,47岁,000906,"董事长,董事",Executive
104350,丁建国,男,43岁,000906,"副董事长,董事",Executive
104351,张端清,男,55岁,000906,董事,Executive
104352,王辉,男,44岁,000906,董事,Executive
104353,高伟程,男,42岁,000906,董事,Executive
104354,肖志勇,男,50岁,000906,董事,Executive
104355,陈丹红,女,54岁,000906,独立董事,Executive
104356,陈三联,男,54岁,000906,独立董事,Executive
104357,高凤龙,男,53岁,000906,独立董事,Executive
104358,兰亚平,男,51岁,600259,"董事长,董事",Executive
104359,张木毅,男,54岁,600259,董事,Executive
104360,孙传春,男,55岁,600259,董事,Executive
104361,王伟东,男,50岁,600259,董事,Executive
104362,TIAN LIANG,男,36岁,600259,董事,Executive
104363,马荣璋,男,69岁,600259,独立董事,Executive
104364,朱卫平,男,61岁,600259,独立董事,Executive
104365,沈洪涛,女,51岁,600259,独立董事,Executive
104366,徐驰,男,50岁,600259,独立董事,Executive
104367,刘毅,男,51岁,002432,"董事长,董事",Executive
104368,李志毅,男,51岁,002432,董事,Executive
104369,王任大,男,51岁,002432,董事,Executive
104370,刘军宁,男,57岁,002432,独立董事,Executive
104371,张俊民,男,58岁,002432,独立董事,Executive
104372,陈建国,男,53岁,002432,独立董事,Executive
104373,黄秋,男,54岁,600515,"董事长,董事",Executive
104374,曾标志,男,40岁,600515,"副董事长,董事",Executive
104375,尚多旭,男,31岁,600515,董事,Executive
104376,范宁,男,53岁,600515,董事,Executive
104377,张祥瑞,男,53岁,600515,董事,Executive
104378,张汉安,男,73岁,600515,董事,Executive
104379,胡东山,男,46岁,600515,独立董事,Executive
104380,李勇,男,44岁,600515,独立董事,Executive
104381,耿文秀,男,52岁,600515,独立董事,Executive
104382,傅梅城,男,61岁,300133,"董事长,董事",Executive
104383,赵依芳,女,59岁,300133,董事,Executive
104384,金骞,男,44岁,300133,董事,Executive
104385,吴凡,男,33岁,300133,董事,Executive
104386,沈梦晖,男,39岁,300133,独立董事,Executive
104387,程惠芳,女,65岁,300133,独立董事,Executive
104388,王川,男,49岁,300133,独立董事,Executive
104389,何建锋,男,47岁,000061,"董事长,董事",Executive
104390,黄明,男,56岁,000061,董事,Executive
104391,陈小华,男,52岁,000061,董事,Executive
104392,张磊,男,50岁,000061,董事,Executive
104393,黄守岩,男,68岁,000061,董事,Executive
104394,周文,男,50岁,000061,董事,Executive
104395,何伟民,男,60岁,000061,董事,Executive
104396,台冰,男,53岁,000061,董事,Executive
104397,刘鲁鱼,男,60岁,000061,独立董事,Executive
104398,张志勇,男,64岁,000061,独立董事,Executive
104399,梅月欣,女,54岁,000061,独立董事,Executive
104400,王丽娜,女,51岁,000061,独立董事,Executive
104401,宁钟,男,54岁,000061,独立董事,Executive
104402,罗宁,男,59岁,000839,"董事长,董事",Executive
104403,廖小同,男,58岁,000839,"副董事长,董事",Executive
104404,夏桂兰,女,56岁,000839,"副董事长,董事",Executive
104405,孙璐,男,44岁,000839,董事,Executive
104406,张建昕,男,56岁,000839,董事,Executive
104407,庄宇,男,60岁,000839,董事,Executive
104408,李向禹,男,51岁,000839,董事,Executive
104409,李建一,男,51岁,000839,董事,Executive
104410,秦永忠,男,61岁,000839,董事,Executive
104411,刘鑫,男,38岁,000839,董事,Executive
104412,卢侠巍,女,60岁,000839,独立董事,Executive
104413,程源,男,48岁,000839,独立董事,Executive
104414,刘京,男,58岁,000839,独立董事,Executive
104415,王洪亮,男,45岁,000839,独立董事,Executive
104416,曾会明,男,48岁,000839,独立董事,Executive
104417,李洪信,男,65岁,002078,"董事长,董事",Executive
104418,李娜,女,35岁,002078,"副董事长,董事",Executive
104419,刘泽华,男,47岁,002078,董事,Executive
104420,王宗良,男,53岁,002078,董事,Executive
104421,陈关亭,男,55岁,002078,独立董事,Executive
104422,罗奕,男,43岁,002078,独立董事,Executive
104423,孙蕴宝,男,56岁,002078,独立董事,Executive
104424,王昆,男,47岁,603099,"董事长,董事",Executive
104425,王娟,女,41岁,603099,董事,Executive
104426,王岩,男,53岁,603099,董事,Executive
104427,鲍宪国,男,49岁,603099,董事,Executive
104428,陈贵海,男,52岁,603099,董事,Executive
104429,王屴,男,58岁,603099,独立董事,Executive
104430,朱洪山,男,48岁,603099,独立董事,Executive
104431,齐平,女,54岁,603099,独立董事,Executive
104432,纪景臣,男,54岁,603099,职工董事,Executive
104433,曲思秋,男,55岁,002469,"董事长,董事",Executive
104434,高勇,男,52岁,002469,董事,Executive
104435,李祥玉,男,56岁,002469,董事,Executive
104436,王春江,男,53岁,002469,董事,Executive
104437,王成富,男,53岁,002469,董事,Executive
104438,邵世,男,61岁,002469,董事,Executive
104439,韩秋燕,女,55岁,002469,独立董事,Executive
104440,张式军,男,52岁,002469,独立董事,Executive
104441,刘海英,女,54岁,002469,独立董事,Executive
104442,余新,女,51岁,300035,"董事长,董事",Executive
104443,李爱武,男,54岁,300035,董事,Executive
104444,禹玉存,男,60岁,300035,董事,Executive
104445,皮涛,男,52岁,300035,董事,Executive
104446,许乃弟,男,44岁,300035,董事,Executive
104447,钟连秋,男,55岁,300035,董事,Executive
104448,李留庆,男,44岁,300035,独立董事,Executive
104449,李峰,男,47岁,300035,独立董事,Executive
104450,童钧,男,45岁,300035,独立董事,Executive
104451,郑海涛,男,54岁,300079,"董事长,董事",Executive
104452,王万春,男,41岁,300079,董事,Executive
104453,张刚,男,44岁,300079,董事,Executive
104454,梅萌,男,64岁,300079,董事,Executive
104455,林峰,男,56岁,300079,独立董事,Executive
104456,何沛中,男,57岁,300079,独立董事,Executive
104457,朱茶芬,女,38岁,300079,独立董事,Executive
104458,陈鑫,男,34岁,002621,"董事长,董事",Executive
104459,金秉铎,男,48岁,002621,董事,Executive
104460,朱谷佳,女,38岁,002621,董事,Executive
104461,朱剑楠,男,33岁,002621,董事,Executive
104462,戴华,男,48岁,002621,独立董事,Executive
104463,李阳,男,35岁,002621,独立董事,Executive
104464,郑联盛,男,38岁,002621,独立董事,Executive
104465,孙成文,男,54岁,300419,"董事长,董事",Executive
104466,李继宏,男,53岁,300419,董事,Executive
104467,张召辉,男,47岁,300419,董事,Executive
104468,李卫东,男,50岁,300419,董事,Executive
104469,史兴松,女,46岁,300419,独立董事,Executive
104470,毕秀静,女,42岁,300419,独立董事,Executive
104471,周海莹,女,42岁,300419,独立董事,Executive
104472,胡昇荣,男,55岁,601009,"董事长,执行董事",Executive
104473,束行农,男,55岁,601009,执行董事,Executive
104474,朱钢,男,50岁,601009,执行董事,Executive
104475,周文凯,男,50岁,601009,执行董事,Executive
104476,徐益民,男,56岁,601009,董事,Executive
104477,顾韵婵,女,56岁,601009,董事,Executive
104478,陈峥,女,50岁,601009,董事,Executive
